ts,platform,ms_played,conn_country,ip_addr,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode
2023-12-10T20:36:01Z,ios,139,NZ,219.89.193.250,Northern Attitude (with Hozier),Noah Kahan,Northern Attitude (with Hozier),spotify:track:4oEf84vBYVftf6KmZexhVo,,,,backbtn,backbtn,False,True,False,1702240562,False
2023-12-10T20:36:01Z,ios,162,NZ,219.89.193.250,Take Me To Church,Hozier,Hozier,spotify:track:3dYD57lRAUcMHufyqn9GcI,,,,backbtn,backbtn,False,True,False,1702240562,False
2023-12-10T20:36:01Z,ios,162,NZ,219.89.193.250,Work Song,Hozier,Hozier,spotify:track:35PKfoynRpVFoAUE3D5Kc6,,,,backbtn,backbtn,False,True,False,1702240562,False
2023-12-10T20:36:01Z,ios,1927,NZ,219.89.193.250,Eat Your Young,Hozier,Unreal Unearth,spotify:track:3hbKcj640iYmPQgecainOr,,,,fwdbtn,backbtn,False,True,False,1702240560,False
2023-12-10T20:36:02Z,ios,116,NZ,219.89.193.250,Moment's Silence (Common Tongue),Hozier,Nina Cried Power - EP,spotify:track:3guDGLhRp45ZzWDP6nGKDL,,,,backbtn,backbtn,False,True,False,1702240562,False
2023-12-10T20:36:03Z,ios,1184,NZ,219.89.193.250,Foreigner's God,Hozier,Hozier,spotify:track:0yJi7eb2SosK5CsSnnqc5o,,,,backbtn,backbtn,False,True,False,1702240562,False
2023-12-10T20:36:04Z,ios,1068,NZ,219.89.193.250,Say My Name - Recorded At Spotify Studios NYC,Hozier,Spotify Singles,spotify:track:0HFlesrysd5cO5m2Y5aB9H,,,,backbtn,backbtn,False,True,False,1702240564,False
2023-12-10T20:36:05Z,ios,394,NZ,219.89.193.250,NFWMB,Hozier,Nina Cried Power - EP,spotify:track:30SxaBvjxjuIzl6nnDJObx,,,,backbtn,backbtn,False,True,False,1702240565,False
2023-12-10T20:36:06Z,ios,650,NZ,219.89.193.250,Damage Gets Done,Hozier,Unreal Unearth,spotify:track:1EYP6mRfJY45IDKETJsjMO,,,,backbtn,backbtn,False,True,False,1702240565,False
2023-12-10T20:36:06Z,ios,557,NZ,219.89.193.250,Nobody,Hozier,"Wasteland, Baby!",spotify:track:2BnhDoRRohPQhs7zrqVq2L,,,,backbtn,backbtn,False,True,False,1702240566,False
2023-12-10T20:36:07Z,ios,557,NZ,219.89.193.250,Through Me (The Flood),Hozier,Eat Your Young,spotify:track:46P1ha5K2HGPWi0o41APhx,,,,backbtn,backbtn,False,True,False,1702240567,False
2023-12-10T20:36:08Z,ios,557,NZ,219.89.193.250,"I, Carrion (Icarian)",Hozier,Unreal Unearth,spotify:track:3zsTgPLNF9uEPjwu9jbKaU,,,,backbtn,backbtn,False,True,False,1702240568,False
2023-12-10T20:36:08Z,ios,510,NZ,219.89.193.250,Arsonist's Lullabye,Hozier,Hozier,spotify:track:7lpmIGFw7Kc9qIdq4cGs34,,,,backbtn,backbtn,False,True,False,1702240567,False
2023-12-10T20:36:09Z,ios,557,NZ,219.89.193.250,"Wasteland, Baby!",Hozier,"Wasteland, Baby!",spotify:track:1IbgYIuVwJsibCcT5GFYHy,,,,backbtn,backbtn,False,True,False,1702240568,False
2023-12-10T20:36:24Z,ios,15069,NZ,219.89.193.250,Sedated,Hozier,Hozier,spotify:track:4C4Pduzp8LfAtQXHAGQWM5,,,,backbtn,endplay,False,True,False,1702240569,False
2023-12-10T20:38:52Z,ios,148485,NZ,219.89.193.250,I Ain't Worried,OneRepublic,I Ain’t Worried,spotify:track:4h9wh7iOZ0GGn8QVp4RAOB,,,,playbtn,trackdone,False,False,False,1702240585,False
2023-12-10T20:43:10Z,ios,257266,NZ,219.89.193.250,Counting Stars,OneRepublic,Native,spotify:track:2tpWsVSb9UEmDRxAl1zhX1,,,,trackdone,trackdone,False,False,False,1702240732,False
2023-12-10T20:45:53Z,ios,163854,NZ,219.89.193.250,Sunshine,OneRepublic,Sunshine,spotify:track:5r43qanLhUCdBj8HN3fa6B,,,,trackdone,trackdone,False,False,False,1702240990,False
2023-12-10T20:48:18Z,ios,143264,NZ,219.89.193.250,RUNAWAY,OneRepublic,RUNAWAY,spotify:track:07fbDnkKdZGk1gLvknxrns,,,,trackdone,trackdone,False,False,False,1702241154,False
2023-12-10T20:51:06Z,ios,168259,NZ,219.89.193.250,Run,OneRepublic,Human,spotify:track:6KL88T4Ma4ABXqzgUoEwkd,,,,trackdone,trackdone,False,False,False,1702241298,False
2023-12-10T20:54:35Z,ios,208106,NZ,219.89.193.250,Apologize,OneRepublic,Dreaming Out Loud,spotify:track:3UhXPxLDFKCj1ZO6mmtV0a,,,,trackdone,trackdone,False,False,False,1702241467,False
2023-12-10T20:58:20Z,ios,224693,NZ,219.89.193.250,Secrets,OneRepublic,Waking Up,spotify:track:1NhPKVLsHhFUHIOZ32QnS2,,,,trackdone,trackdone,False,False,False,1702241676,False
2023-12-10T21:02:15Z,ios,234546,NZ,219.89.193.250,I Lived,OneRepublic,Native,spotify:track:3IQF4xCQUPicbA4hWfTxPo,,,,trackdone,trackdone,False,False,False,1702241901,False
2023-12-10T21:03:05Z,ios,48862,NZ,219.89.193.250,Rescue Me,OneRepublic,Human,spotify:track:37LNNQNbL1YLyutBG6aWRx,,,,trackdone,fwdbtn,False,True,False,1702242136,False
2023-12-10T21:03:07Z,ios,1369,NZ,219.89.193.250,Good Life,OneRepublic,Waking Up,spotify:track:6OtCIsQZ64Vs1EbzztvAv4,,,,fwdbtn,fwdbtn,False,True,False,1702242186,False
2023-12-10T21:03:08Z,ios,1300,NZ,219.89.193.250,Dear Santa,OneRepublic,Dear Santa,spotify:track:5zqzV32ifPJ9XhqfyjYrBy,,,,fwdbtn,fwdbtn,False,True,False,1702242187,False
2023-12-10T21:03:10Z,ios,1671,NZ,219.89.193.250,Mirage - for Assassin's Creed Mirage,OneRepublic,Mirage,spotify:track:7bgIcSp0Nd3qfHqwxQplzW,,,,fwdbtn,fwdbtn,False,True,False,1702242189,False
2023-12-10T21:03:13Z,ios,2670,NZ,219.89.193.250,Apologize,Timbaland,Shock Value,spotify:track:6q3zC9dDD4lUNk8nfUztXy,,,,fwdbtn,fwdbtn,False,True,False,1702242191,False
2023-12-10T21:03:14Z,ios,1323,NZ,219.89.193.250,Someday,OneRepublic,Human,spotify:track:6aDsgHPZsMztSbZernzlF8,,,,fwdbtn,fwdbtn,False,True,False,1702242193,False
2023-12-10T21:03:17Z,ios,2530,NZ,219.89.193.250,Lose Somebody,Kygo,Golden Hour,spotify:track:1sgDyuLooyvEML4oHspNza,,,,fwdbtn,fwdbtn,False,True,False,1702242195,False
2023-12-10T21:06:30Z,ios,192947,NZ,219.89.193.250,West Coast,OneRepublic,West Coast,spotify:track:0sBJA2OCEECMs0HsdIQhvR,,,,fwdbtn,trackdone,False,False,False,1702242198,False
2023-12-10T21:10:05Z,ios,215186,NZ,219.89.193.250,If I Lose Myself - Alesso vs OneRepublic,OneRepublic,Native,spotify:track:3ScJy88F8KqGDfWu8XJhHx,,,,trackdone,trackdone,False,False,False,1702242390,False
2023-12-10T21:12:55Z,ios,169773,NZ,219.89.193.250,Wherever I Go,OneRepublic,Oh My My,spotify:track:46jLy47W8rkf8rEX04gMKB,,,,trackdone,trackdone,False,False,False,1702242605,False
2023-12-10T21:14:02Z,ios,65688,NZ,219.89.193.250,I Ain’t Worried - Acoustic,OneRepublic,I Ain’t Worried - Acoustic,spotify:track:29kUiQdEvB9q7joHiYZNJ3,,,,trackdone,endplay,False,True,False,1702242776,False
2023-12-10T21:14:49Z,ios,45371,NZ,219.89.193.250,Main Titles (You’ve Been Called Back to Top Gun),Harold Faltermeyer,Top Gun: Maverick,spotify:track:74BfFG9qR85KXxN49esFVA,,,,clickrow,fwdbtn,False,True,False,1702242843,False
2023-12-10T21:14:52Z,ios,3041,NZ,219.89.193.250,"Danger Zone - From ""Top Gun"" Original Soundtrack",Kenny Loggins,"Yesterday, Today, Tomorrow - The Greatest Hits Of Kenny Loggins",spotify:track:34x6hEJgGAOQvmlMql5Ige,,,,fwdbtn,fwdbtn,False,True,False,1702242889,False
2023-12-10T21:15:14Z,ios,21246,NZ,219.89.193.250,Darkstar,Harold Faltermeyer,Top Gun: Maverick,spotify:track:5jximgvZO7gGAFQndsSltj,,,,fwdbtn,endplay,False,True,False,1702242892,False
2023-12-10T21:18:13Z,ios,180440,NZ,219.89.193.250,Three Little Birds,Bob Marley & The Wailers,Legend - The Best Of Bob Marley And The Wailers,spotify:track:7vggqxNKwd6xdRoYS0pQtM,,,,clickrow,trackdone,False,False,False,1702242914,False
2023-12-10T21:18:21Z,ios,7141,NZ,219.89.193.250,Is This Love,Bob Marley & The Wailers,Legend - The Best Of Bob Marley And The Wailers,spotify:track:2sevvnMrqH607r5lwk3kFT,,,,trackdone,endplay,False,True,False,1702243093,False
2023-12-10T21:18:24Z,ios,1718,NZ,219.89.193.250,Turn Your Lights Down Low,Bob Marley,Reggae Collected,spotify:track:7IekFttZwgopH8VwDT0R0R,,,,playbtn,fwdbtn,False,True,False,1702243103,False
2023-12-10T21:18:25Z,ios,928,NZ,219.89.193.250,Sun Is Shining,Bob Marley,Summerhits 2022,spotify:track:2p16Ln7bNBKL8L7mawlmXR,,,,fwdbtn,fwdbtn,False,True,False,1702243105,False
2023-12-10T21:18:26Z,ios,766,NZ,219.89.193.250,Sun Is Shining,Bob Marley,Reggae Vibes,spotify:track:2z6OMzcmRPwWIA2BvizCsT,,,,fwdbtn,fwdbtn,False,True,False,1702243106,False
2023-12-10T21:18:28Z,ios,162,NZ,219.89.193.250,Stir It Up - Alternate Jamaican,Bob Marley,Stir It Up,spotify:track:20ifh7b5XuhYxaB7qIonfD,,,,fwdbtn,fwdbtn,False,True,False,1702243107,False
2023-12-10T21:18:28Z,ios,1160,NZ,219.89.193.250,Soul Rebel,Bob Marley,"Best of Reggae, Vol. III (Original Artists)",spotify:track:6vIKb7bsT7FBrD2ZlvoyfU,,,,fwdbtn,fwdbtn,False,True,False,1702243108,False
2023-12-10T21:18:29Z,ios,719,NZ,219.89.193.250,Intro (Marley Chant),Bob Marley,Bob Marley Interviews: So Much Things to Say,spotify:track:2SadfIsXIsHmDXbAZoJOiy,,,,fwdbtn,fwdbtn,False,True,False,1702243109,False
2023-12-10T21:18:30Z,ios,952,NZ,219.89.193.250,One cup of Coffee,Bob Marley,Nesta!,spotify:track:5uf7hD52tijYcv0Aq2zSFy,,,,fwdbtn,fwdbtn,False,True,False,1702243110,False
2023-12-10T21:18:31Z,ios,626,NZ,219.89.193.250,Judge Not!,Bob Marley,Nesta!,spotify:track:0DN4WqaZ31UIR2pd4teQlm,,,,fwdbtn,fwdbtn,False,True,False,1702243111,False
2023-12-10T21:18:32Z,ios,464,NZ,219.89.193.250,Kaya,Bob Marley,"Best of Reggae, Vol. III (Original Artists)",spotify:track:5IyvkxwzCEosKgQB8fmeeB,,,,fwdbtn,fwdbtn,False,True,False,1702243112,False
2023-12-10T21:18:33Z,ios,301,NZ,219.89.193.250,Afrika,JoFes SkillzMen,The Legendary Musicial,spotify:track:46lCfa5j556bhBFCO1LnBK,,,,fwdbtn,fwdbtn,False,True,False,1702243114,False
2023-12-10T21:18:33Z,ios,673,NZ,219.89.193.250,Give Thanks,Tapper Zukie,Cork &Tar,spotify:track:3cDj0L3aa1FEMea7CE8Llz,,,,fwdbtn,fwdbtn,False,True,False,1702243113,False
2023-12-10T21:18:33Z,ios,325,NZ,219.89.193.250,Outro,Bob Marley,Bob Marley Interviews: So Much Things to Say,spotify:track:5UIUW3FzEtAoqEjcwLqyCQ,,,,fwdbtn,fwdbtn,False,True,False,1702243112,False
2023-12-10T21:18:35Z,ios,417,NZ,219.89.193.250,Higher Place,Skip Marley,Higher Place,spotify:track:6jQB97LaIftgb81KhkisXl,,,,fwdbtn,fwdbtn,False,True,False,1702243115,False
2023-12-10T21:18:35Z,ios,534,NZ,219.89.193.250,Mello Rock,Tapper Zukie,Cork &Tar,spotify:track:56qucdqJ6WlI0L1x4HSPHU,,,,fwdbtn,fwdbtn,False,True,False,1702243114,False
2023-12-10T21:18:36Z,ios,1068,NZ,219.89.193.250,Bob: Music And The Mission,Bob Marley,Bob Marley Interviews: So Much Things to Say,spotify:track:6X9v2KtrNDd9jVAvsD3L7C,,,,fwdbtn,fwdbtn,False,True,False,1702243116,False
2023-12-10T21:18:37Z,ios,882,NZ,219.89.193.250,Do You Still Love Me?,Bob Marley,Nesta!,spotify:track:35IRC5v92Kvh9MHoKAVCA8,,,,fwdbtn,fwdbtn,False,True,False,1702243117,False
2023-12-10T21:18:38Z,ios,719,NZ,219.89.193.250,Corner Stone,Bob Marley & The Wailers,"Bob Marley - The King Of Reggae (89 legendary tracks including original tunes, tributes from reggae stars and an exclusive Marley family live at Central Park)",spotify:track:3HuFss5fWT6rPiW4LzwltI,,,,fwdbtn,fwdbtn,False,True,False,1702243118,False
2023-12-10T21:18:39Z,ios,789,NZ,219.89.193.250,Do It Twice,Bob Marley & The Wailers,"Bob Marley - The King Of Reggae (89 legendary tracks including original tunes, tributes from reggae stars and an exclusive Marley family live at Central Park)",spotify:track:5HYYXt4LjTpyJpZLMjPkfL,,,,fwdbtn,fwdbtn,False,True,False,1702243118,False
2023-12-10T21:18:40Z,ios,928,NZ,219.89.193.250,Bob: Society,Bob Marley,Bob Marley Interviews: So Much Things to Say,spotify:track:4Ttv97RZknm8APkPSmXaro,,,,fwdbtn,fwdbtn,False,True,False,1702243119,False
2023-12-10T21:18:41Z,ios,835,NZ,219.89.193.250,Soul Shakedown Party,Bob Marley & The Wailers,All The Hits,spotify:track:6YyJf5NzB3sCpktPTpMdjV,,,,fwdbtn,fwdbtn,False,True,False,1702243120,False
2023-12-10T21:18:43Z,ios,1416,NZ,219.89.193.250,Try Me,Bob Marley & The Wailers,"Bob Marley - The King Of Reggae (89 legendary tracks including original tunes, tributes from reggae stars and an exclusive Marley family live at Central Park)",spotify:track:3hAS6kLEXuWQXGMcCb10kd,,,,fwdbtn,backbtn,False,True,False,1702243121,False
2023-12-10T21:18:43Z,ios,1300,NZ,219.89.193.250,Soul Shakedown Party,Bob Marley & The Wailers,All The Hits,spotify:track:6YyJf5NzB3sCpktPTpMdjV,,,,backbtn,fwdbtn,False,True,False,1702243123,False
2023-12-10T21:18:45Z,ios,743,NZ,219.89.193.250,Stand Alone,Bob Marley & The Wailers,"Bob Marley - The King Of Reggae (89 legendary tracks including original tunes, tributes from reggae stars and an exclusive Marley family live at Central Park)",spotify:track:1rGnDfngbXx99s4f7L5o0z,,,,fwdbtn,fwdbtn,False,True,False,1702243125,False
2023-12-10T21:18:45Z,ios,650,NZ,219.89.193.250,Try Me,Bob Marley & The Wailers,"Bob Marley - The King Of Reggae (89 legendary tracks including original tunes, tributes from reggae stars and an exclusive Marley family live at Central Park)",spotify:track:3hAS6kLEXuWQXGMcCb10kd,,,,fwdbtn,fwdbtn,False,True,False,1702243124,False
2023-12-10T21:18:46Z,ios,766,NZ,219.89.193.250,Bob: Jamaica Music Business,Bob Marley,Bob Marley Interviews: So Much Things to Say,spotify:track:1lgiwewTREaOUEVCyjBy5A,,,,fwdbtn,fwdbtn,False,True,False,1702243126,False
2023-12-10T21:18:47Z,ios,510,NZ,219.89.193.250,Simmer Down,Bob Marley & The Wailers,This Is Jamaica Ska,spotify:track:2t1df8HoDmd0g6Ct446CP2,,,,fwdbtn,fwdbtn,False,True,False,1702243127,False
2023-12-10T21:18:48Z,ios,626,NZ,219.89.193.250,Mr. Brown,Bob Marley & The Wailers,The Complete UK Upsetter Singles Collection - Volume 3,spotify:track:0zGXPikeXaT7NHTIBhQM7T,,,,fwdbtn,fwdbtn,False,True,False,1702243128,False
2023-12-10T21:18:49Z,ios,743,NZ,219.89.193.250,"Roots, Rock, Reggae",Bob Marley & The Wailers,Chant Down Babylon,spotify:track:6B45oUBd8uqLzoVw49WlIt,,,,fwdbtn,fwdbtn,False,True,False,1702243128,False
2023-12-10T21:18:49Z,ios,557,NZ,219.89.193.250,Bob: Creative Inspiration,Bob Marley,Bob Marley Interviews: So Much Things to Say,spotify:track:1IPT3m0DBsUoDSawYFZ12e,,,,fwdbtn,fwdbtn,False,True,False,1702243129,False
2023-12-10T21:18:50Z,ios,626,NZ,219.89.193.250,Is This Love - Remix,Bob Marley & The Wailers,Is This Love,spotify:track:1G8yVHxDLlEjDAt02Dfbmi,,,,fwdbtn,fwdbtn,False,True,False,1702243130,False
2023-12-10T21:18:51Z,ios,603,NZ,219.89.193.250,Soon Come,Jamaica Sweet,Reggae Time!,spotify:track:3Hlf2sQSBfithnt8QGkDx5,,,,fwdbtn,fwdbtn,False,True,False,1702243130,False
2023-12-10T21:18:51Z,ios,371,NZ,219.89.193.250,Natty Dread,Bob Marley & The Wailers,Natty Dread,spotify:track:2fvi4GCSJn9XYdYrLGLX5f,,,,fwdbtn,fwdbtn,False,True,False,1702243131,False
2023-12-10T21:18:52Z,ios,464,NZ,219.89.193.250,Exodus,Bob Marley & The Wailers,Exodus,spotify:track:3UuqC9dKWG0bLu6TrPIe4F,,,,fwdbtn,fwdbtn,False,True,False,1702243132,False
2023-12-10T21:18:53Z,ios,650,NZ,219.89.193.250,Sun Is Shining,Bob Marley,Summerhits 2022,spotify:track:2p16Ln7bNBKL8L7mawlmXR,,,,fwdbtn,fwdbtn,False,True,False,1702243133,False
2023-12-10T21:18:53Z,ios,789,NZ,219.89.193.250,Turn Your Lights Down Low,Bob Marley,Reggae Collected,spotify:track:7IekFttZwgopH8VwDT0R0R,,,,fwdbtn,fwdbtn,False,True,False,1702243132,False
2023-12-10T21:18:54Z,ios,603,NZ,219.89.193.250,Sun Is Shining,Bob Marley,Reggae Vibes,spotify:track:2z6OMzcmRPwWIA2BvizCsT,,,,fwdbtn,fwdbtn,False,True,False,1702243134,False
2023-12-10T21:18:55Z,ios,696,NZ,219.89.193.250,Stir It Up - Alternate Jamaican,Bob Marley,Stir It Up,spotify:track:20ifh7b5XuhYxaB7qIonfD,,,,fwdbtn,fwdbtn,False,True,False,1702243134,False
2023-12-10T21:19:17Z,ios,7430,NZ,219.89.193.250,Soul Rebel,Bob Marley,"Best of Reggae, Vol. III (Original Artists)",spotify:track:6vIKb7bsT7FBrD2ZlvoyfU,,,,fwdbtn,endplay,False,True,False,1702243135,False
2023-12-10T21:19:28Z,ios,10820,NZ,219.89.193.250,Three Little Birds,Bob Marley & The Wailers,Legend - The Best Of Bob Marley And The Wailers,spotify:track:7vggqxNKwd6xdRoYS0pQtM,,,,clickrow,endplay,True,True,False,1702243157,False
2023-12-10T21:19:47Z,ios,18738,NZ,219.89.193.250,Three Little Birds,Bob Marley & The Wailers,Exodus,spotify:track:75FYqcxt1YEAtqDLrOeIJn,,,,clickrow,endplay,True,True,False,1702243168,False
2023-12-10T21:23:54Z,ios,247426,NZ,219.89.193.250,Wake Me Up,Avicii,True,spotify:track:0nrRP2bk19rLc0orkWPQk2,,,,playbtn,trackdone,False,False,False,1702243188,False
2023-12-10T21:26:51Z,ios,176658,NZ,219.89.193.250,The Nights,Avicii,The Days / Nights,spotify:track:0ct6r3EGTcMLPtrXHDvVjc,,,,trackdone,trackdone,False,False,False,1702243434,False
2023-12-10T21:30:43Z,ios,230613,NZ,219.89.193.250,Waiting For Love,Avicii,Stories,spotify:track:2P4OICZRVAQcYAV2JReRfj,,,,trackdone,trackdone,False,False,False,1702243612,False
2023-12-10T21:34:03Z,ios,199906,NZ,219.89.193.250,Levels - Radio Edit,Avicii,Levels,spotify:track:5UqCQaDshqbIk3pkhy4Pjg,,,,trackdone,trackdone,False,False,False,1702243843,False
2023-12-10T21:35:10Z,ios,66271,NZ,219.89.193.250,Without You (feat. Sandro Cavazza),Avicii,AVĪCI - 01,spotify:track:6Pgkp4qUoTmJIPn7ReaGxL,,,,trackdone,endplay,False,True,False,1702244043,False
2023-12-10T21:35:22Z,ios,11168,NZ,219.89.193.250,Turn Your Lights Down Low,Bob Marley,Reggae Collected,spotify:track:7IekFttZwgopH8VwDT0R0R,,,,playbtn,fwdbtn,False,True,False,1702244111,False
2023-12-10T21:35:23Z,ios,998,NZ,219.89.193.250,Sun Is Shining,Bob Marley,Summerhits 2022,spotify:track:2p16Ln7bNBKL8L7mawlmXR,,,,fwdbtn,fwdbtn,False,True,False,1702244122,False
2023-12-10T21:35:25Z,ios,2205,NZ,219.89.193.250,Sun Is Shining,Bob Marley,Reggae Vibes,spotify:track:2z6OMzcmRPwWIA2BvizCsT,,,,fwdbtn,fwdbtn,False,True,False,1702244123,False
2023-12-10T21:35:26Z,ios,1137,NZ,219.89.193.250,Stir It Up - Alternate Jamaican,Bob Marley,Stir It Up,spotify:track:20ifh7b5XuhYxaB7qIonfD,,,,fwdbtn,fwdbtn,False,True,False,1702244125,False
2023-12-10T21:35:27Z,ios,1346,NZ,219.89.193.250,Soul Rebel,Bob Marley,"Best of Reggae, Vol. III (Original Artists)",spotify:track:6vIKb7bsT7FBrD2ZlvoyfU,,,,fwdbtn,fwdbtn,False,True,False,1702244127,False
2023-12-10T21:35:28Z,ios,975,NZ,219.89.193.250,Intro (Marley Chant),Bob Marley,Bob Marley Interviews: So Much Things to Say,spotify:track:2SadfIsXIsHmDXbAZoJOiy,,,,fwdbtn,fwdbtn,False,True,False,1702244128,False
2023-12-10T21:35:29Z,ios,859,NZ,219.89.193.250,One cup of Coffee,Bob Marley,Nesta!,spotify:track:5uf7hD52tijYcv0Aq2zSFy,,,,fwdbtn,fwdbtn,False,True,False,1702244129,False
2023-12-10T21:35:30Z,ios,882,NZ,219.89.193.250,Judge Not!,Bob Marley,Nesta!,spotify:track:0DN4WqaZ31UIR2pd4teQlm,,,,fwdbtn,fwdbtn,False,True,False,1702244130,False
2023-12-10T21:35:31Z,ios,139,NZ,219.89.193.250,Kaya,Bob Marley,"Best of Reggae, Vol. III (Original Artists)",spotify:track:5IyvkxwzCEosKgQB8fmeeB,,,,fwdbtn,fwdbtn,False,True,False,1702244131,False
2023-12-10T21:35:32Z,ios,92,NZ,219.89.193.250,Give Thanks,Tapper Zukie,Cork &Tar,spotify:track:3cDj0L3aa1FEMea7CE8Llz,,,,fwdbtn,fwdbtn,False,True,False,1702244132,False
2023-12-10T21:35:32Z,ios,580,NZ,219.89.193.250,Outro,Bob Marley,Bob Marley Interviews: So Much Things to Say,spotify:track:5UIUW3FzEtAoqEjcwLqyCQ,,,,fwdbtn,fwdbtn,False,True,False,1702244131,False
2023-12-10T21:35:33Z,ios,835,NZ,219.89.193.250,Afrika,JoFes SkillzMen,The Legendary Musicial,spotify:track:46lCfa5j556bhBFCO1LnBK,,,,fwdbtn,fwdbtn,False,True,False,1702244133,False
2023-12-10T21:35:34Z,ios,626,NZ,219.89.193.250,Mello Rock,Tapper Zukie,Cork &Tar,spotify:track:56qucdqJ6WlI0L1x4HSPHU,,,,fwdbtn,fwdbtn,False,True,False,1702244134,False
2023-12-10T21:35:35Z,ios,185,NZ,219.89.193.250,Higher Place,Skip Marley,Higher Place,spotify:track:6jQB97LaIftgb81KhkisXl,,,,fwdbtn,fwdbtn,False,True,False,1702244134,False
2023-12-10T21:35:36Z,ios,928,NZ,219.89.193.250,Do You Still Love Me?,Bob Marley,Nesta!,spotify:track:35IRC5v92Kvh9MHoKAVCA8,,,,fwdbtn,fwdbtn,False,True,False,1702244136,False
2023-12-10T21:35:36Z,ios,325,NZ,219.89.193.250,Bob: Music And The Mission,Bob Marley,Bob Marley Interviews: So Much Things to Say,spotify:track:6X9v2KtrNDd9jVAvsD3L7C,,,,fwdbtn,fwdbtn,False,True,False,1702244135,False
2023-12-10T21:35:37Z,ios,789,NZ,219.89.193.250,Corner Stone,Bob Marley & The Wailers,"Bob Marley - The King Of Reggae (89 legendary tracks including original tunes, tributes from reggae stars and an exclusive Marley family live at Central Park)",spotify:track:3HuFss5fWT6rPiW4LzwltI,,,,fwdbtn,fwdbtn,False,True,False,1702244137,False
2023-12-10T21:35:38Z,ios,928,NZ,219.89.193.250,Do It Twice,Bob Marley & The Wailers,"Bob Marley - The King Of Reggae (89 legendary tracks including original tunes, tributes from reggae stars and an exclusive Marley family live at Central Park)",spotify:track:5HYYXt4LjTpyJpZLMjPkfL,,,,fwdbtn,fwdbtn,False,True,False,1702244138,False
2023-12-10T21:35:39Z,ios,766,NZ,219.89.193.250,Bob: Society,Bob Marley,Bob Marley Interviews: So Much Things to Say,spotify:track:4Ttv97RZknm8APkPSmXaro,,,,fwdbtn,fwdbtn,False,True,False,1702244139,False
2023-12-10T21:35:40Z,ios,650,NZ,219.89.193.250,Try Me,Bob Marley & The Wailers,"Bob Marley - The King Of Reggae (89 legendary tracks including original tunes, tributes from reggae stars and an exclusive Marley family live at Central Park)",spotify:track:3hAS6kLEXuWQXGMcCb10kd,,,,fwdbtn,fwdbtn,False,True,False,1702244140,False
2023-12-10T21:35:40Z,ios,626,NZ,219.89.193.250,Soul Shakedown Party,Bob Marley & The Wailers,All The Hits,spotify:track:6YyJf5NzB3sCpktPTpMdjV,,,,fwdbtn,fwdbtn,False,True,False,1702244139,False
2023-12-10T21:35:40Z,ios,510,NZ,219.89.193.250,Stand Alone,Bob Marley & The Wailers,"Bob Marley - The King Of Reggae (89 legendary tracks including original tunes, tributes from reggae stars and an exclusive Marley family live at Central Park)",spotify:track:1rGnDfngbXx99s4f7L5o0z,,,,fwdbtn,fwdbtn,False,True,False,1702244141,False
2023-12-10T21:35:42Z,ios,0,NZ,219.89.193.250,Simmer Down,Bob Marley & The Wailers,This Is Jamaica Ska,spotify:track:2t1df8HoDmd0g6Ct446CP2,,,,fwdbtn,fwdbtn,False,True,False,1702244142,False
2023-12-10T21:35:42Z,ios,719,NZ,219.89.193.250,Bob: Jamaica Music Business,Bob Marley,Bob Marley Interviews: So Much Things to Say,spotify:track:1lgiwewTREaOUEVCyjBy5A,,,,fwdbtn,fwdbtn,False,True,False,1702244141,False
2023-12-10T21:35:43Z,ios,534,NZ,219.89.193.250,Mr. Brown,Bob Marley & The Wailers,The Complete UK Upsetter Singles Collection - Volume 3,spotify:track:0zGXPikeXaT7NHTIBhQM7T,,,,fwdbtn,fwdbtn,False,True,False,1702244143,False
2023-12-10T21:35:43Z,ios,534,NZ,219.89.193.250,"Roots, Rock, Reggae",Bob Marley & The Wailers,Chant Down Babylon,spotify:track:6B45oUBd8uqLzoVw49WlIt,,,,fwdbtn,fwdbtn,False,True,False,1702244143,False
2023-12-10T21:35:44Z,ios,487,NZ,219.89.193.250,Bob: Creative Inspiration,Bob Marley,Bob Marley Interviews: So Much Things to Say,spotify:track:1IPT3m0DBsUoDSawYFZ12e,,,,fwdbtn,fwdbtn,False,True,False,1702244144,False
2023-12-10T21:35:44Z,ios,0,NZ,219.89.193.250,Soon Come,Jamaica Sweet,Reggae Time!,spotify:track:3Hlf2sQSBfithnt8QGkDx5,,,,fwdbtn,fwdbtn,False,True,False,1702244145,False
2023-12-10T21:35:44Z,ios,557,NZ,219.89.193.250,Is This Love - Remix,Bob Marley & The Wailers,Is This Love,spotify:track:1G8yVHxDLlEjDAt02Dfbmi,,,,fwdbtn,fwdbtn,False,True,False,1702244144,False
2023-12-10T21:35:46Z,ios,46,NZ,219.89.193.250,Natty Dread,Bob Marley & The Wailers,Natty Dread,spotify:track:2fvi4GCSJn9XYdYrLGLX5f,,,,fwdbtn,fwdbtn,False,True,False,1702244145,False
2023-12-10T21:35:46Z,ios,0,NZ,219.89.193.250,Exodus,Bob Marley & The Wailers,Exodus,spotify:track:3UuqC9dKWG0bLu6TrPIe4F,,,,fwdbtn,fwdbtn,False,True,False,1702244146,False
