ts,platform,ms_played,conn_country,ip_addr,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode
2023-06-22T03:12:38Z,ios,25297,NZ,219.89.193.250,,,,,【試聽版】【周慕姿讀犯罪腳本】EP01｜約翰．李斯特滅門案：當假面形象已經無法維持，砍掉重練真的是一種選擇嗎？,周慕姿讀靈魂腳本——那些人沒有說出口的傷,spotify:episode:6vjj1LmjcOtjQtD8BbOhNc,trackdone,unexpected-exit-while-paused,False,False,False,1687403533,False
2023-06-22T06:50:24Z,ios,1718392,NZ,203.211.107.6,,,,,腳の皮～現在厚厚的～〖 歐遊小本本 #04 〗,童話裡都是騙人的,spotify:episode:4KIPslkrUJSNv8LK9kjcCI,clickrow,trackdone,False,False,False,1687414892,False
2023-06-22T06:57:31Z,ios,426759,NZ,203.211.107.6,,,,,我不是要檢討你大會〖 歐遊小本本 #05 〗,童話裡都是騙人的,spotify:episode:2KHXjvaO26c07igvFoiTBI,trackdone,unexpected-exit-while-paused,False,False,True,1687416625,False
2023-06-22T19:53:25Z,ios,1202766,NZ,219.89.193.250,,,,,【海獅生日特輯】漢堡紅燈區有條女生勿入的神秘街道？脫衣酒吧裡面到底有什麼？神奇海獅前世今生大揭秘！,海獅說---生活裡的小世界史,spotify:episode:2xaNYwkn5pzMbUpgpQrb2m,clickrow,endplay,False,True,False,1687461674,False
2023-06-24T07:53:40Z,ios,562986,NZ,203.211.107.6,,,,,【名偵探柯南・道爾特輯（中）】紳士與流氓----面對黑暗司法與種族偏見，柯南道爾如何發揮俠義精神，去幫助一個被無辜下獄的流氓？,海獅說---生活裡的小世界史,spotify:episode:4qCtYb9FHg30cYm67s1NdZ,clickrow,unexpected-exit-while-paused,False,False,False,1687592657,False
2023-06-24T18:04:22Z,ios,15402,NZ,203.211.107.6,,,,,【名偵探柯南・道爾特輯（中）】紳士與流氓----面對黑暗司法與種族偏見，柯南道爾如何發揮俠義精神，去幫助一個被無辜下獄的流氓？,海獅說---生活裡的小世界史,spotify:episode:4qCtYb9FHg30cYm67s1NdZ,appload,endplay,False,True,False,1687629847,False
2023-06-25T19:20:56Z,ios,4181,NZ,203.211.107.6,,,,,【同志驕傲月特輯（上）】伊夫・聖羅蘭（YSL）與老佛爺，以及屬於他們的情迷巴黎,海獅說---生活裡的小世界史,spotify:episode:4gHbipZ2sP0oRFKS89LoHt,clickrow,endplay,False,True,False,1687720852,False
2023-06-25T19:21:23Z,ios,25877,NZ,203.211.107.6,,,,,敏迪選讀 6/26 瓦格納類政變始末、希臘難民船翻覆悲劇、布習會、北約設日本聯絡處、敏迪救生員實習,敏迪選讀,spotify:episode:0ymMBIzSTj9lREZyllO5ku,clickrow,endplay,False,True,False,1687720858,False
2023-06-25T19:44:58Z,ios,1408693,NZ,219.89.193.250,,,,,【同志驕傲月特輯（上）】伊夫・聖羅蘭（YSL）與老佛爺，以及屬於他們的情迷巴黎,海獅說---生活裡的小世界史,spotify:episode:4gHbipZ2sP0oRFKS89LoHt,clickrow,endplay,False,True,False,1687720884,False
2023-06-26T04:02:20Z,ios,414754,NZ,219.89.193.250,,,,,腳の皮～現在厚厚的～〖 歐遊小本本 #04 〗,童話裡都是騙人的,spotify:episode:4KIPslkrUJSNv8LK9kjcCI,clickrow,unexpected-exit-while-paused,False,False,False,1687751726,False
