ts,platform,ms_played,conn_country,ip_addr,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode
2023-04-13T20:31:16Z,ios,626,NZ,219.89.193.250,"一千年後, 記得我",JJ Lin,因你 而在,spotify:track:3a0RLIWbxhpeaHekByyMpd,,,,fwdbtn,fwdbtn,True,True,True,1681417876,False
2023-04-13T20:31:16Z,ios,626,NZ,219.89.193.250,Girls On TV,The Vamps,Meet The Vamps,spotify:track:50dJa3SNbXNwUMgOmVtj7o,,,,fwdbtn,fwdbtn,True,True,True,1681417876,False
2023-04-13T20:31:17Z,ios,580,NZ,219.89.193.250,皆可,Hebe Tien,無人知曉,spotify:track:5tU8tlGuxmCjNdl5eP9oGR,,,,fwdbtn,fwdbtn,True,True,True,1681417877,False
2023-04-13T20:31:18Z,ios,673,NZ,219.89.193.250,蘭亭序,Jay Chou,魔杰座,spotify:track:2k3NAOhrpY4DJJlt5XjDKF,,,,fwdbtn,fwdbtn,True,True,True,1681417877,False
2023-04-13T20:31:18Z,ios,557,NZ,219.89.193.250,告白氣球,Jay Chou,周杰倫的床邊故事,spotify:track:1ivCIgrYZyE0BvItL4Z8lk,,,,fwdbtn,fwdbtn,True,True,True,1681417878,False
2023-04-13T20:31:19Z,ios,534,NZ,219.89.193.250,愛情,Hebe Tien,To My Love (Live),spotify:track:55dAbd5M6y4r71rHPo67oN,,,,fwdbtn,fwdbtn,True,True,True,1681417879,False
2023-04-13T20:31:19Z,ios,603,NZ,219.89.193.250,Teardrops On My Guitar - International Mix,Taylor Swift,Fearless - International Version,spotify:track:2RM02ladxD5mgdrlAwh3h9,,,,fwdbtn,fwdbtn,True,True,True,1681417879,False
2023-04-13T20:31:20Z,ios,603,NZ,219.89.193.250,連名帶姓,A-Mei Chang,偷故事的人,spotify:track:4a5FvWpFaCs3YOzEnnpgR0,,,,fwdbtn,fwdbtn,True,True,True,1681417880,False
2023-04-13T20:31:21Z,ios,580,NZ,219.89.193.250,巴別塔慶典,吳青峰,巴別塔慶典,spotify:track:5cwOpxvHTjtx2XkI19kyXZ,,,,fwdbtn,fwdbtn,True,True,True,1681417881,False
2023-04-13T20:31:21Z,ios,812,NZ,219.89.193.250,不醉不會 - Live,Hebe Tien,IF only 如果 田馥甄巡迴演唱會 (Live),spotify:track:2r9dFJvTqlvg40vGRXL153,,,,fwdbtn,fwdbtn,True,True,True,1681417881,False
2023-04-13T20:31:22Z,ios,603,NZ,219.89.193.250,一一,Hebe Tien,無人知曉,spotify:track:6cP98dTgkAIlKt9wqJVgEO,,,,fwdbtn,fwdbtn,True,True,True,1681417882,False
2023-04-13T20:31:23Z,ios,1044,NZ,219.89.193.250,Uptown Girl - Radio Edit,Westlife,Coast To Coast,spotify:track:2sFp6E7lNBbblJGmUtCfFH,,,,fwdbtn,fwdbtn,True,True,True,1681417883,False
2023-04-13T20:31:24Z,ios,998,NZ,219.89.193.250,你被寫在我的歌裡,sodagreen,你在煩惱什麼,spotify:track:7ovUSP7jWkzWR2SHptYJfd,,,,fwdbtn,fwdbtn,True,True,True,1681417884,False
2023-04-13T20:31:25Z,ios,1207,NZ,219.89.193.250,Fickle,Hebe Tien,Insignificance,spotify:track:7qlQx2AnMMjDEyMa4gdLC3,,,,fwdbtn,fwdbtn,True,True,True,1681417885,False
2023-04-13T20:31:26Z,ios,859,NZ,219.89.193.250,折桂令,Astro Bunny,折桂令,spotify:track:3kgkAuDbC4bUAswIkVwtQS,,,,fwdbtn,fwdbtn,True,True,True,1681417886,False
2023-04-13T20:31:28Z,ios,1787,NZ,219.89.193.250,（……催眠大師）（feat. Maîtrise Saint-Marc - Les Choristes）,吳青峰,馬拉美的星期二,spotify:track:4ViXbUw52jlRpAlttrUeJ5,,,,fwdbtn,fwdbtn,True,True,True,1681417887,False
2023-04-13T20:31:29Z,ios,1323,NZ,219.89.193.250,Say You Won't Let Go,James Arthur,Back from the Edge,spotify:track:5uCax9HTNlzGybIStD3vDh,,,,fwdbtn,fwdbtn,True,True,True,1681417889,False
2023-04-13T20:36:01Z,ios,272426,NZ,219.89.193.250,望穿 - Live,吳青峰,歌手2019,spotify:track:3MiWPItJv6kT1HZwQmXlNA,,,,fwdbtn,trackdone,True,False,True,1681417890,False
2023-04-13T20:36:09Z,ios,6548,NZ,219.89.193.250,Night of Weeping (Live),Yoga Lin,Night of Weeping (Live),spotify:track:2zEyrzKIZd1qcysLFXZZ9z,,,,trackdone,fwdbtn,False,True,True,1681418162,False
2023-04-13T20:36:10Z,ios,1068,NZ,219.89.193.250,怎麼會這樣,路嘉欣,幸福 前進吧!,spotify:track:7fnnVl6HOamFDlRTD5kPKw,,,,fwdbtn,fwdbtn,False,True,True,1681418169,False
2023-04-13T20:41:05Z,ios,295466,NZ,219.89.193.250,窗外,路嘉欣,你不懂,spotify:track:42FSVmPMZnduymhNY5aKN8,,,,fwdbtn,trackdone,False,False,True,1681418171,False
2023-04-13T20:55:40Z,ios,875160,NZ,219.89.193.250,Prologue: Into the Woods,Company - Into the Woods (Motion Picture Cast),Into the Woods,spotify:track:5fJ8kh5tPo0LIXrdtUP9XY,,,,trackdone,endplay,False,True,True,1681418465,False
2023-04-13T21:00:11Z,ios,270600,NZ,219.89.193.250,皆可,Hebe Tien,無人知曉,spotify:track:5tU8tlGuxmCjNdl5eP9oGR,,,,trackdone,trackdone,False,False,False,1681419342,False
2023-04-13T21:04:16Z,ios,244470,NZ,219.89.193.250,那些你很冒險的夢,JJ Lin,學不會,spotify:track:2aMN1ky0SzSEcV1QdBYbW9,,,,trackdone,trackdone,False,False,False,1681419612,False
2023-04-13T21:04:31Z,ios,13211,NZ,219.89.193.250,走不出的回忆,Ren Ran,走不出的回忆,spotify:track:74gm2F6l4EaYXtLXwkYdf5,,,,trackdone,fwdbtn,False,True,False,1681419857,False
2023-04-13T21:07:40Z,ios,189521,NZ,219.89.193.250,洗牌,Nicky Lee,影子,spotify:track:1SKfuW7m645yVYSO5aZrle,,,,fwdbtn,fwdbtn,False,True,False,1681419871,False
2023-04-13T21:07:45Z,ios,4713,NZ,219.89.193.250,我會好好的,Cyndi Wang,Cyndi With U,spotify:track:73HYWlN3OO01k7sGN3PjI5,,,,fwdbtn,unexpected-exit-while-paused,False,False,False,1681420061,False
2023-04-14T05:09:04Z,ios,835,NZ,219.89.193.250,我會好好的,Cyndi Wang,Cyndi With U,spotify:track:73HYWlN3OO01k7sGN3PjI5,,,,appload,fwdbtn,False,True,False,1681448943,False
2023-04-14T05:09:06Z,ios,371,NZ,219.89.193.250,你要的愛 - 心動版,Penny Tai,你要的愛,spotify:track:1TyCWL2O5xJqiiFT7UN7SZ,,,,fwdbtn,fwdbtn,False,True,False,1681448946,False
2023-04-14T05:09:07Z,ios,789,NZ,219.89.193.250,諷刺的情書,Hebe Tien,無人知曉,spotify:track:77OJPbm053M9LA5Pqs2yOZ,,,,fwdbtn,fwdbtn,False,True,False,1681448947,False
2023-04-14T05:09:09Z,ios,0,NZ,219.89.193.250,太空人,吳青峰,太空人,spotify:track:0aIF8XCR5hVmzN6rI7tpOv,,,,fwdbtn,fwdbtn,False,True,False,1681448949,False
2023-04-14T05:09:09Z,ios,0,NZ,219.89.193.250,愛笑的眼睛,JJ Lin,她說,spotify:track:2SxXpn73WqM4zWhmWxeQ4s,,,,fwdbtn,fwdbtn,False,True,False,1681448948,False
2023-04-14T05:09:10Z,ios,0,NZ,219.89.193.250,良人,鄧福如 AFÜ,天空島,spotify:track:4ovwOD6QlKmEWqRUtxV6JS,,,,fwdbtn,fwdbtn,False,True,False,1681448950,False
2023-04-14T05:09:11Z,ios,0,NZ,219.89.193.250,我會好好過,Nicky Lee,Baby是我,spotify:track:1bVrfEhlViG6lQMi6pyjGk,,,,fwdbtn,fwdbtn,False,True,False,1681448951,False
2023-04-14T05:09:12Z,ios,0,NZ,219.89.193.250,出賣,Steve Chou,Transfer,spotify:track:0wCacrsuj2XrAqMtxL36i2,,,,fwdbtn,fwdbtn,False,True,False,1681448952,False
2023-04-14T05:09:13Z,ios,766,NZ,219.89.193.250,日常,Hebe Tien,日常,spotify:track:0CtBnfuC2zgiNLG2GmzEtt,,,,fwdbtn,fwdbtn,False,True,False,1681448953,False
2023-04-14T05:09:14Z,ios,0,NZ,219.89.193.250,三人遊,Khalil Fong,橙月,spotify:track:0ZkoOzNcWkxXaeWzuBFWPU,,,,fwdbtn,fwdbtn,False,True,False,1681448954,False
2023-04-14T05:09:15Z,ios,0,NZ,219.89.193.250,美人魚,JJ Lin,第二天堂,spotify:track:2ahydS3UcOoAF2usK3I1ph,,,,fwdbtn,fwdbtn,False,True,False,1681448955,False
2023-04-14T05:09:21Z,ios,5828,NZ,219.89.193.250,再遇見,sodagreen,秋：故事,spotify:track:4thduM4ItRZZqJdFZhGfjl,,,,fwdbtn,endplay,False,True,False,1681448955,False
2023-04-14T05:09:52Z,ios,30371,NZ,219.89.193.250,引力 (電影《海霧》推廣曲),路嘉欣,引力 (電影《海霧》推廣曲),spotify:track:6NCiZViZ6gv60cOm8IkzsM,,,,playbtn,fwdbtn,True,True,False,1681448962,False
2023-04-14T05:11:51Z,ios,118770,NZ,219.89.193.250,如果世界只剩一首歌,路嘉欣,你不懂,spotify:track:7Du7zoFLMxfPIFcZv13evU,,,,fwdbtn,fwdbtn,True,True,False,1681448993,False
2023-04-14T05:11:52Z,ios,1160,NZ,219.89.193.250,落落大方,路嘉欣,落落大方,spotify:track:2U9MOC9bdQG9HZBuradjBM,,,,fwdbtn,fwdbtn,True,True,False,1681449112,False
2023-04-14T05:11:54Z,ios,1184,NZ,219.89.193.250,你值得我慷慨,路嘉欣,你值得我慷慨,spotify:track:73T1elZjRAFTdvBdnzrX06,,,,fwdbtn,fwdbtn,True,True,False,1681449113,False
2023-04-14T05:11:55Z,ios,998,NZ,122.56.232.147,我一聽見流浪兩個字就想__,路嘉欣,落落大方,spotify:track:6WAQmt1C7tZSaiOYZlTyYV,,,,fwdbtn,fwdbtn,True,True,False,1681449114,False
2023-04-14T05:11:57Z,ios,2763,NZ,122.56.232.147,眨眼,路嘉欣,落落大方,spotify:track:27JVgZFqyvKqJyOacZWNpe,,,,fwdbtn,fwdbtn,True,True,False,1681449115,False
2023-04-14T05:11:58Z,ios,673,NZ,122.56.232.147,怎麼會這樣,路嘉欣,幸福 前進吧!,spotify:track:7fnnVl6HOamFDlRTD5kPKw,,,,fwdbtn,fwdbtn,True,True,False,1681449118,False
2023-04-14T05:11:59Z,ios,1207,NZ,122.56.232.147,落落大方,路嘉欣,落落大方,spotify:track:1g7pSpg95Qgwsi83Hjyoej,,,,fwdbtn,fwdbtn,True,True,False,1681449118,False
2023-04-14T05:12:13Z,ios,13653,NZ,122.56.232.147,我不能飛,路嘉欣,你不懂,spotify:track:7gheCwnSH1AF5RNL1WW34w,,,,fwdbtn,fwdbtn,True,True,False,1681449120,False
2023-04-14T05:16:05Z,ios,233333,NZ,122.56.232.147,蝕日,路嘉欣,落落大方,spotify:track:7KZapm96wJ1e0eb42PbPqP,,,,fwdbtn,trackdone,True,False,False,1681449133,False
2023-04-14T05:19:53Z,ios,227493,NZ,122.56.232.147,以詩之名,路嘉欣,落落大方,spotify:track:4ddwIScwdISMyUV1ywaoWv,,,,trackdone,trackdone,True,False,True,1681449366,False
2023-04-14T05:23:25Z,ios,211866,NZ,122.56.232.147,你不懂,路嘉欣,你不懂,spotify:track:4VvDRt2FXi2VbEP2H3smmg,,,,trackdone,trackdone,True,False,False,1681449594,False
2023-04-14T05:25:03Z,ios,95826,NZ,122.56.232.147,當我繼續唱,路嘉欣,幸福 前進吧!,spotify:track:5cd9fqodWbaIHnPV2NjAtp,,,,trackdone,fwdbtn,True,True,False,1681449806,False
2023-04-14T05:25:04Z,ios,1277,NZ,122.56.232.147,路,路嘉欣,路,spotify:track:6LZYfh0CjQ8q5iO39w4N4e,,,,fwdbtn,fwdbtn,True,True,False,1681449903,False
2023-04-14T05:25:05Z,ios,743,NZ,122.56.232.147,滿洲里,路嘉欣,落落大方,spotify:track:4050NxkDsKRd9Pt2yGPWYk,,,,fwdbtn,fwdbtn,True,True,False,1681449905,False
2023-04-14T05:25:06Z,ios,905,NZ,122.56.232.147,你看你,路嘉欣,你不懂,spotify:track:68GIrHuEGIEyhWhlQJ5GKx,,,,fwdbtn,fwdbtn,True,True,False,1681449905,False
2023-04-14T05:25:07Z,ios,1369,NZ,122.56.232.147,算命師,路嘉欣,算命師,spotify:track:09dbCKMhbYXcwx6KzSFRIm,,,,fwdbtn,fwdbtn,True,True,False,1681449906,False
2023-04-14T05:25:08Z,ios,952,NZ,122.56.232.147,愛過,路嘉欣,你不懂,spotify:track:3vHLo3DKY90qpstXOCLdBH,,,,fwdbtn,backbtn,True,True,False,1681449908,False
2023-04-14T05:29:04Z,ios,236493,NZ,122.56.232.147,算命師,路嘉欣,算命師,spotify:track:09dbCKMhbYXcwx6KzSFRIm,,,,backbtn,trackdone,True,False,False,1681449909,False
2023-04-14T05:29:14Z,ios,9022,NZ,122.56.232.147,愛過,路嘉欣,你不懂,spotify:track:3vHLo3DKY90qpstXOCLdBH,,,,trackdone,fwdbtn,True,True,False,1681450144,False
2023-04-14T05:32:39Z,ios,205560,NZ,122.56.232.147,既然愛情留不住,路嘉欣,落落大方,spotify:track:1e06PuwPZfbzVD8ai46o73,,,,fwdbtn,trackdone,True,False,False,1681450155,False
2023-04-14T05:36:45Z,ios,245426,NZ,122.56.232.147,凡腦,路嘉欣,落落大方,spotify:track:7Es4NeNHmXc8rpvqp6jxy4,,,,trackdone,trackdone,True,False,False,1681450359,False
2023-04-14T05:39:42Z,ios,176182,NZ,122.56.232.147,幸福 前進吧!,路嘉欣,幸福 前進吧!,spotify:track:1SR1pSAnfuLLkhFBPAU7AC,,,,trackdone,fwdbtn,True,True,False,1681450605,False
2023-04-14T05:44:44Z,ios,302266,NZ,122.56.232.147,黑色天空,路嘉欣,你不懂,spotify:track:2JqOk8UIt6wyibCBTbtHgN,,,,fwdbtn,trackdone,True,False,False,1681450783,False
2023-04-14T05:47:41Z,ios,177173,NZ,122.56.232.147,彩色冰棒,路嘉欣,你不懂,spotify:track:113lhKGh1ohbVMIdrDBXku,,,,trackdone,trackdone,True,False,False,1681451084,False
2023-04-14T05:51:35Z,ios,233333,NZ,122.56.232.147,蝕日,路嘉欣,蝕日,spotify:track:5xZ5AWgcmFJQiuflUexWZG,,,,trackdone,trackdone,True,False,False,1681451262,False
2023-04-14T05:56:31Z,ios,295466,NZ,122.56.232.147,窗外,路嘉欣,你不懂,spotify:track:42FSVmPMZnduymhNY5aKN8,,,,trackdone,trackdone,True,False,False,1681451496,False
2023-04-14T05:59:49Z,ios,197666,NZ,122.56.232.147,哎呀哎呀呀,路嘉欣,你不懂,spotify:track:3agFSPxH4vYtyw6DXMebSm,,,,trackdone,trackdone,True,False,False,1681451792,False
2023-04-14T06:03:46Z,ios,236493,NZ,122.56.232.147,算命師,路嘉欣,落落大方,spotify:track:52K9yVFLImC9Ud9BeEDoHQ,,,,trackdone,trackdone,True,False,False,1681451990,False
2023-04-14T06:07:46Z,ios,239826,NZ,122.56.232.147,忙,路嘉欣,落落大方,spotify:track:3pNLTUxm7c2xMY7NxAn2JP,,,,trackdone,trackdone,True,False,False,1681452227,False
2023-04-14T06:11:34Z,ios,227800,NZ,122.56.232.147,病,路嘉欣,你不懂,spotify:track:0uZYJMLJFNPmB3mRraQDnS,,,,trackdone,trackdone,True,False,False,1681452467,False
2023-04-14T06:12:00Z,ios,24712,NZ,122.56.232.147,圍裙,路嘉欣,梁祝的繼承者們 原聲大碟,spotify:track:1CKzRRqRsPZw0YMin49aa5,,,,trackdone,endplay,True,True,False,1681452695,False
2023-04-14T06:15:33Z,ios,211866,NZ,122.56.232.147,你不懂,路嘉欣,你不懂,spotify:track:4VvDRt2FXi2VbEP2H3smmg,,,,fwdbtn,trackdone,True,False,False,1681452722,False
2023-04-14T06:16:04Z,ios,29980,NZ,122.56.232.147,看似躺平族,林昱東,看似躺平族,spotify:track:0dxz0H0KnWIw9FZtKkxAyP,,,,trackdone,fwdbtn,True,True,False,1681452933,False
2023-04-14T06:16:07Z,ios,2321,NZ,122.56.232.147,你捨得讓我等嗎,李灌晏,你捨得讓我等嗎,spotify:track:7wS5zKhGjQGxI4DJI786je,,,,fwdbtn,fwdbtn,True,True,False,1681452965,False
2023-04-14T06:16:10Z,ios,3482,NZ,122.56.232.147,藏起來的愛,蔡詩蕓,黑色彩虹,spotify:track:2dbZDwkMnGnlrpEPk4SGt7,,,,fwdbtn,fwdbtn,True,True,False,1681452967,False
2023-04-14T06:16:12Z,ios,2205,NZ,122.56.232.147,一簾幽夢,同恩,《又見一簾幽夢》電視原聲帶,spotify:track:0oHft5SUGpPSQmCRRpgOdu,,,,fwdbtn,fwdbtn,True,True,False,1681452971,False
2023-04-14T06:35:36Z,ios,252986,NZ,203.211.104.120,落落大方,路嘉欣,落落大方,spotify:track:2U9MOC9bdQG9HZBuradjBM,,,,fwdbtn,trackdone,True,False,False,1681452973,False
2023-04-14T06:35:44Z,ios,6507,NZ,203.211.104.120,"娘子,请勿忘我!",阿桑,"娘子,请勿忘我!",spotify:track:5BQWJQJEOtT3e3Wfr332mK,,,,trackdone,fwdbtn,True,True,True,1681454137,False
2023-04-14T06:35:51Z,ios,6594,NZ,203.211.104.120,我不能飛,路嘉欣,你不懂,spotify:track:7gheCwnSH1AF5RNL1WW34w,,,,fwdbtn,fwdbtn,True,True,True,1681454145,False
2023-04-14T06:35:55Z,ios,3924,NZ,203.211.104.120,不再想念,陶晶瑩,青春,spotify:track:5jn8wpb9t7KSWtnhcjhj3B,,,,fwdbtn,fwdbtn,True,True,True,1681454151,False
2023-04-14T06:39:47Z,ios,233333,NZ,203.211.104.120,蝕日,路嘉欣,落落大方,spotify:track:7KZapm96wJ1e0eb42PbPqP,,,,fwdbtn,trackdone,True,False,True,1681454155,False
2023-04-14T06:45:22Z,ios,266037,NZ,203.211.104.120,路,路嘉欣,路,spotify:track:6LZYfh0CjQ8q5iO39w4N4e,,,,trackdone,trackdone,True,False,True,1681454388,False
2023-04-14T06:50:08Z,ios,285493,NZ,203.211.104.120,怎麼會這樣,路嘉欣,幸福 前進吧!,spotify:track:7fnnVl6HOamFDlRTD5kPKw,,,,trackdone,trackdone,True,False,True,1681454722,False
2023-04-14T06:53:12Z,ios,182323,NZ,203.211.104.120,不負此生,Katncandix2,一切都是為了與你相遇,spotify:track:0JqtCEl0JKEHW0ey0Dh5Pr,,,,trackdone,trackdone,True,False,False,1681455008,False
2023-04-14T06:53:30Z,ios,17102,NZ,203.211.104.120,天真的蠍,Evan Yo,變心記,spotify:track:4oJbz2Hb1ZXyE8T23v062D,,,,trackdone,fwdbtn,True,True,False,1681455192,False
2023-04-14T06:53:31Z,ios,882,NZ,203.211.104.120,天天說愛我,川島茉樹代Makiyo,天天說愛我,spotify:track:7e53d7sUr3CmQqpoY3TGtc,,,,fwdbtn,fwdbtn,True,True,False,1681455211,False
2023-04-14T06:53:32Z,ios,766,NZ,203.211.104.120,啡情歌 - 電視劇《96度c咖啡》主題曲,湯薇恩,"戲說從頭,沒唱完的情歌",spotify:track:6liu9GsWhXBeRpK1iViPi7,,,,fwdbtn,fwdbtn,True,True,False,1681455212,False
2023-04-14T06:57:24Z,ios,232863,NZ,203.211.104.120,你值得我慷慨,路嘉欣,你值得我慷慨,spotify:track:73T1elZjRAFTdvBdnzrX06,,,,fwdbtn,trackdone,True,False,False,1681455212,False
2023-04-14T07:05:59Z,ios,34176,NZ,203.211.104.120,心裏有數,Xian Zi,逆風的薔薇,spotify:track:14kSbaabm2hkqtFKGAWW0b,,,,trackdone,fwdbtn,True,True,True,1681455444,False
2023-04-14T07:06:02Z,ios,3204,NZ,203.211.104.120,不痛了 - 我不疼Demo版,張簡君偉,不痛了,spotify:track:5gxZTg7Bmn2QBmRQJf8nzE,,,,fwdbtn,endplay,True,True,True,1681455960,False
2023-04-14T07:06:21Z,ios,5178,NZ,203.211.104.120,引力 (電影《海霧》推廣曲),路嘉欣,引力 (電影《海霧》推廣曲),spotify:track:6NCiZViZ6gv60cOm8IkzsM,,,,fwdbtn,fwdbtn,True,True,True,1681455963,False
2023-04-14T09:13:25Z,ios,202710,NZ,203.211.104.120,如果世界只剩一首歌,路嘉欣,你不懂,spotify:track:7Du7zoFLMxfPIFcZv13evU,,,,fwdbtn,endplay,True,True,True,1681455982,False
2023-04-14T09:18:01Z,ios,276320,NZ,203.211.104.120,Life is a Highway,Rascal Flatts,Me And My Gang,spotify:track:2Fs18NaCDuluPG1DHGw1XG,,,,clickrow,trackdone,False,False,False,1681463606,False
2023-04-14T09:21:31Z,ios,210000,NZ,203.211.104.120,I Like The Sound Of That,Rascal Flatts,Rewind,spotify:track:6KCUliK0a3lHcMiGaqNdHR,,,,trackdone,trackdone,True,False,False,1681463881,False
2023-04-14T09:26:05Z,ios,272986,NZ,203.211.104.120,Mayberry,Rascal Flatts,Melt,spotify:track:04rZkq3ihHmGNfKPgBiTX1,,,,trackdone,trackdone,True,False,False,1681464092,False
2023-04-14T09:28:50Z,ios,163503,NZ,203.211.104.120,What Hurts The Most,Rascal Flatts,Me And My Gang,spotify:track:4bVuIlGQBMWS7vIhcx8Ae4,,,,trackdone,trackdone,True,False,False,1681464365,False
2023-04-14T09:33:12Z,ios,262226,NZ,203.211.104.120,Changed,Rascal Flatts,Changed,spotify:track:7ClZTubD4KudpEuBysLMUI,,,,trackdone,trackdone,True,False,False,1681464530,False
2023-04-14T09:35:39Z,ios,145839,NZ,203.211.104.120,The Day Before You,Rascal Flatts,Feels Like Today,spotify:track:3WcmBT3Df6kSQuAJzzfGQv,,,,trackdone,unexpected-exit-while-paused,True,False,False,1681464792,False
2023-04-14T18:17:46Z,ios,7808,NZ,203.211.104.120,The Day Before You,Rascal Flatts,Feels Like Today,spotify:track:3WcmBT3Df6kSQuAJzzfGQv,,,,appload,endplay,True,True,False,1681496258,False
2023-04-14T18:22:49Z,ios,302266,NZ,115.189.92.178,黑色天空,路嘉欣,你不懂,spotify:track:2JqOk8UIt6wyibCBTbtHgN,,,,clickrow,trackdone,True,False,False,1681496267,False
2023-04-15T02:47:06Z,ios,211346,NZ,115.189.92.178,當我繼續唱,路嘉欣,幸福 前進吧!,spotify:track:5cd9fqodWbaIHnPV2NjAtp,,,,trackdone,trackdone,True,False,True,1681496570,False
2023-04-15T02:50:38Z,ios,211866,NZ,115.189.92.178,你不懂,路嘉欣,你不懂,spotify:track:4VvDRt2FXi2VbEP2H3smmg,,,,trackdone,trackdone,True,False,True,1681526827,False
2023-04-15T02:53:51Z,ios,191302,NZ,115.189.92.178,愛過,路嘉欣,你不懂,spotify:track:3vHLo3DKY90qpstXOCLdBH,,,,trackdone,fwdbtn,True,True,True,1681527039,False
2023-04-15T02:54:26Z,ios,35224,NZ,115.189.92.178,我不能飛,路嘉欣,你不懂,spotify:track:7gheCwnSH1AF5RNL1WW34w,,,,fwdbtn,fwdbtn,True,True,False,1681527232,False
2023-04-15T02:58:18Z,ios,233333,NZ,115.189.92.178,蝕日,路嘉欣,落落大方,spotify:track:7KZapm96wJ1e0eb42PbPqP,,,,fwdbtn,trackdone,True,False,False,1681527267,False
2023-04-15T02:58:21Z,ios,1408,NZ,115.189.92.178,引力 (電影《海霧》推廣曲),路嘉欣,引力 (電影《海霧》推廣曲),spotify:track:6NCiZViZ6gv60cOm8IkzsM,,,,trackdone,fwdbtn,True,True,False,1681527500,False
2023-04-15T03:02:46Z,ios,266037,NZ,115.189.92.178,路,路嘉欣,路,spotify:track:6LZYfh0CjQ8q5iO39w4N4e,,,,fwdbtn,trackdone,True,False,False,1681527502,False
2023-04-15T03:06:35Z,ios,227800,NZ,115.189.92.178,病,路嘉欣,你不懂,spotify:track:0uZYJMLJFNPmB3mRraQDnS,,,,trackdone,trackdone,True,False,False,1681527768,False
2023-04-15T03:06:42Z,ios,6295,NZ,115.189.92.178,蝕日,路嘉欣,蝕日,spotify:track:5xZ5AWgcmFJQiuflUexWZG,,,,trackdone,fwdbtn,True,True,False,1681527996,False
2023-04-15T03:06:44Z,ios,1811,NZ,115.189.92.178,滿洲里,路嘉欣,落落大方,spotify:track:4050NxkDsKRd9Pt2yGPWYk,,,,fwdbtn,fwdbtn,True,True,False,1681528003,False
2023-04-15T03:06:47Z,ios,2507,NZ,115.189.92.178,彩色冰棒,路嘉欣,你不懂,spotify:track:113lhKGh1ohbVMIdrDBXku,,,,fwdbtn,fwdbtn,True,True,False,1681528005,False
2023-04-15T03:10:42Z,ios,236493,NZ,115.189.92.178,算命師,路嘉欣,算命師,spotify:track:09dbCKMhbYXcwx6KzSFRIm,,,,fwdbtn,trackdone,True,False,False,1681528008,False
2023-04-15T03:14:34Z,ios,231146,NZ,115.189.92.178,幸福 前進吧!,路嘉欣,幸福 前進吧!,spotify:track:1SR1pSAnfuLLkhFBPAU7AC,,,,trackdone,trackdone,True,False,False,1681528243,False
2023-04-15T03:20:16Z,ios,252986,NZ,115.189.92.178,落落大方,路嘉欣,落落大方,spotify:track:2U9MOC9bdQG9HZBuradjBM,,,,trackdone,trackdone,True,False,False,1681528475,False
2023-04-15T03:24:29Z,ios,252986,NZ,115.189.92.178,落落大方,路嘉欣,落落大方,spotify:track:1g7pSpg95Qgwsi83Hjyoej,,,,trackdone,trackdone,True,False,False,1681528817,False
2023-04-15T03:28:56Z,ios,266026,NZ,115.189.92.178,你看你,路嘉欣,你不懂,spotify:track:68GIrHuEGIEyhWhlQJ5GKx,,,,trackdone,trackdone,True,False,False,1681529070,False
2023-04-15T03:32:35Z,ios,217652,NZ,115.189.92.178,眨眼,路嘉欣,落落大方,spotify:track:27JVgZFqyvKqJyOacZWNpe,,,,trackdone,fwdbtn,True,True,False,1681529337,False
2023-04-15T03:34:14Z,ios,98940,NZ,115.189.92.178,以詩之名,路嘉欣,落落大方,spotify:track:4ddwIScwdISMyUV1ywaoWv,,,,fwdbtn,fwdbtn,True,True,False,1681529556,False
2023-04-15T03:38:13Z,ios,239826,NZ,115.189.92.178,忙,路嘉欣,落落大方,spotify:track:3pNLTUxm7c2xMY7NxAn2JP,,,,fwdbtn,trackdone,True,False,False,1681529655,False
2023-04-15T03:48:39Z,ios,245426,NZ,115.189.92.178,凡腦,路嘉欣,落落大方,spotify:track:7Es4NeNHmXc8rpvqp6jxy4,,,,trackdone,trackdone,True,False,False,1681529894,False
2023-04-15T03:55:36Z,ios,57000,NZ,203.211.104.120,我一聽見流浪兩個字就想__,路嘉欣,落落大方,spotify:track:6WAQmt1C7tZSaiOYZlTyYV,,,,trackdone,fwdbtn,True,True,False,1681530520,False
2023-04-15T03:59:01Z,ios,205560,NZ,203.211.104.120,既然愛情留不住,路嘉欣,落落大方,spotify:track:1e06PuwPZfbzVD8ai46o73,,,,fwdbtn,trackdone,True,False,True,1681530937,False
2023-04-15T03:59:22Z,ios,19452,NZ,203.211.104.120,哎呀哎呀呀,路嘉欣,你不懂,spotify:track:3agFSPxH4vYtyw6DXMebSm,,,,trackdone,fwdbtn,True,True,True,1681531142,False
2023-04-15T04:03:17Z,ios,236493,NZ,203.211.104.120,算命師,路嘉欣,落落大方,spotify:track:52K9yVFLImC9Ud9BeEDoHQ,,,,fwdbtn,trackdone,True,False,True,1681531163,False
2023-04-15T04:14:14Z,ios,295466,NZ,203.211.104.120,窗外,路嘉欣,你不懂,spotify:track:42FSVmPMZnduymhNY5aKN8,,,,trackdone,trackdone,True,False,True,1681531398,False
