ts,platform,ms_played,conn_country,ip_addr,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode
2024-02-08T05:50:28Z,ios,2991872,NZ,203.211.108.208,,,,,愚樂95｜台版《絕世網紅》上演 亞歷媽被爆言語霸凌其他網紅媽！The 1975馬來西亞男男接吻引爭議 兩面評價在人間,愚樂百昏百,spotify:episode:3DopFcwznpm8ItNfJTi052,trackdone,unexpected-exit-while-paused,False,False,True,1707368275,False
2024-02-08T07:20:38Z,ios,1109,NZ,203.211.108.208,,,,,愚樂78｜奧斯卡盛會亞裔演員大放光芒，楊紫瓊、關繼威得獎感言讓人落淚！恭喜Selina懷孕《迎任而解》開紅盤，歡迎來聽百昏百！,愚樂百昏百,spotify:episode:1i98nWwmS0jpbcLFSw7xO4,clickrow,endplay,False,True,False,1707376837,False
2024-02-08T07:20:39Z,ios,1409,NZ,203.211.108.208,,,,,愚樂95｜台版《絕世網紅》上演 亞歷媽被爆言語霸凌其他網紅媽！The 1975馬來西亞男男接吻引爭議 兩面評價在人間,愚樂百昏百,spotify:episode:3DopFcwznpm8ItNfJTi052,clickrow,trackdone,False,False,False,1707376839,False
2024-02-08T07:20:41Z,ios,1332,NZ,203.211.108.208,,,,,愚樂105｜劉芒租屋案結局大反轉 霉運是否劃下句點？Tia李毓芬再度揚名國際 IG追蹤人數將超周杰倫,愚樂百昏百,spotify:episode:7EqAAxOi4ibO41gHUStzwj,trackdone,endplay,False,True,False,1707376841,False
2024-02-08T07:20:46Z,ios,3776,NZ,203.211.108.208,,,,,愚樂78｜奧斯卡盛會亞裔演員大放光芒，楊紫瓊、關繼威得獎感言讓人落淚！恭喜Selina懷孕《迎任而解》開紅盤，歡迎來聽百昏百！,愚樂百昏百,spotify:episode:1i98nWwmS0jpbcLFSw7xO4,clickrow,endplay,False,True,False,1707376842,False
2024-02-08T07:20:48Z,ios,1,NZ,203.211.108.208,,,,,#88｜來去日本最北尿一回 ft. 大頭dato ♪,童話裡都是騙人的,spotify:episode:5HKw0rhKl7kSNymaghRS4x,clickrow,trackdone,False,False,False,1707376846,False
2024-02-08T07:20:53Z,ios,5152,NZ,203.211.108.208,,,,,#152人間廢物的作亂！集魯蛇之大成的納粹，流浪漢出身的元首：人魔希特勒｜不得不德意志11,時間的女兒：八卦歷史,spotify:episode:0pdMukjp3JZQeM2RYszjmB,trackdone,endplay,False,True,False,1707376848,False
2024-02-08T07:20:56Z,ios,2604,NZ,203.211.108.208,,,,,#87｜被騙要趁早 ft. 射後不理 ♪,童話裡都是騙人的,spotify:episode:4U5YVTexWRhAyUMbx8PtFX,clickrow,trackdone,False,False,False,1707376853,False
2024-02-08T07:21:04Z,ios,6922,NZ,203.211.108.208,,,,,#152人間廢物的作亂！集魯蛇之大成的納粹，流浪漢出身的元首：人魔希特勒｜不得不德意志11,時間的女兒：八卦歷史,spotify:episode:0pdMukjp3JZQeM2RYszjmB,trackdone,endplay,False,True,False,1707376857,False
2024-02-08T10:35:30Z,ios,3403647,NZ,203.211.108.208,,,,,愚樂78｜奧斯卡盛會亞裔演員大放光芒，楊紫瓊、關繼威得獎感言讓人落淚！恭喜Selina懷孕《迎任而解》開紅盤，歡迎來聽百昏百！,愚樂百昏百,spotify:episode:1i98nWwmS0jpbcLFSw7xO4,clickrow,endplay,False,True,False,1707376864,False
2024-02-08T10:47:56Z,ios,377322,NZ,203.211.108.208,,,,,SP8 - 好難搞女孩｜來當我們的觀眾吧,涵酸電波,spotify:episode:4fJeZvVlRHA8JJC48Y4Ph8,clickrow,endplay,False,True,False,1707388899,False
2024-02-08T10:48:09Z,ios,12416,NZ,203.211.108.208,,,,,#14｜龜の頭之傳說 ♪,童話裡都是騙人的,spotify:episode:08MDXLOBHJi5bQvLxEBUWm,clickrow,endplay,False,True,False,1707389277,False
2024-02-08T11:05:39Z,ios,1049366,NZ,203.211.108.208,,,,,SP8 - 好難搞女孩｜來當我們的觀眾吧,涵酸電波,spotify:episode:4fJeZvVlRHA8JJC48Y4Ph8,clickrow,endplay,False,True,False,1707389290,False
2024-02-08T20:18:17Z,ios,6358440,NZ,219.89.193.250,,,,,#245｜閨房奇遇記：好友萬萬睡 ♪,童話裡都是騙人的,spotify:episode:5Mx4G1zA76huH8iYAZeH1s,clickrow,endplay,False,True,False,1707417122,False
2024-02-08T20:19:07Z,ios,47905,NZ,219.89.193.250,,,,,美樂妮瘋瘋回留言,失婚婦女Chill High High,spotify:episode:5jowOciFC7THX19SHKuNLT,trackdone,trackdone,False,False,False,1707423499,False
2024-02-08T20:19:09Z,ios,208,NZ,219.89.193.250,,,,,The KK Show - 241 唐綺陽,百靈果 News,spotify:episode:6H1xoKD4yVry3h7JOqSJ0l,trackdone,unexpected-exit-while-paused,False,False,False,1707423547,False
2024-02-08T23:20:58Z,ios,930,NZ,219.89.193.250,,,,,SP8 - 好難搞女孩｜來當我們的觀眾吧,涵酸電波,spotify:episode:4fJeZvVlRHA8JJC48Y4Ph8,clickrow,endplay,False,True,False,1707434456,False
2024-02-09T05:53:56Z,ios,6868297,NZ,203.211.108.208,,,,,#17｜近期最夯的故事～花木蘭＆國王與國王 ♪,童話裡都是騙人的,spotify:episode:3sLAjfzmxVcSHYwMYgLPqi,clickrow,trackdone,False,False,False,1707451163,False
2024-02-09T07:11:51Z,ios,4627619,NZ,115.189.92.136,,,,,#15｜做人很難，做兵更難 ♪,童話裡都是騙人的,spotify:episode:3tLhKwDbNe8atEpprfrfbh,trackdone,trackdone,False,False,False,1707458037,False
2024-02-09T07:38:50Z,ios,1618712,NZ,203.211.108.208,,,,,#14｜龜の頭之傳說 ♪,童話裡都是騙人的,spotify:episode:08MDXLOBHJi5bQvLxEBUWm,trackdone,unexpected-exit-while-paused,False,False,False,1707462712,False
2024-02-09T08:29:40Z,ios,896797,NZ,203.211.108.208,,,,,#14｜龜の頭之傳說 ♪,童話裡都是騙人的,spotify:episode:08MDXLOBHJi5bQvLxEBUWm,appload,unexpected-exit-while-paused,False,False,False,1707466483,False
2024-02-09T22:26:53Z,ios,715459,NZ,203.211.108.208,,,,,#14｜龜の頭之傳說 ♪,童話裡都是騙人的,spotify:episode:08MDXLOBHJi5bQvLxEBUWm,appload,unexpected-exit-while-paused,False,False,False,1707516734,False
2024-02-11T01:30:09Z,ios,798656,NZ,203.211.108.208,,,,,有賀歲片才有年味：家有囍事【 🧨新春賀歲特輯 #1 】,童話裡都是騙人的,spotify:episode:7DcLkFsbFu9xjdBvDNudMO,clickrow,unexpected-exit-while-paused,False,False,False,1707614210,False
2024-02-11T03:02:29Z,ios,1925086,NZ,115.189.89.159,,,,,有賀歲片才有年味：家有囍事【 🧨新春賀歲特輯 #1 】,童話裡都是騙人的,spotify:episode:7DcLkFsbFu9xjdBvDNudMO,appload,trackdone,False,False,False,1707618624,False
2024-02-11T03:02:55Z,ios,23219,NZ,203.211.108.208,,,,,Case 271: Bonnie Clarke,Casefile True Crime,spotify:episode:5ZKEFONfq2CyXoxzNW6u3w,trackdone,unexpected-exit-while-paused,False,False,False,1707620549,False
2024-02-11T21:55:00Z,ios,1137,NZ,219.89.193.250,,,,,#2｜原生家庭如此的艱難，有些事情就不要拆穿～ ♪ ♪ ♪,童話裡都是騙人的,spotify:episode:2SxG1UFe3RFqxA65sVTCfX,clickrow,endplay,False,True,False,1707688498,False
2024-02-11T21:55:02Z,ios,394,NZ,219.89.193.250,,,,,#2｜原生家庭如此的艱難，有些事情就不要拆穿～ ♪ ♪ ♪,童話裡都是騙人的,spotify:episode:2SxG1UFe3RFqxA65sVTCfX,clickrow,endplay,False,True,False,1707688501,False
2024-02-11T23:13:21Z,ios,1402438,NZ,219.89.193.250,,,,,#2｜原生家庭如此的艱難，有些事情就不要拆穿～ ♪ ♪ ♪,童話裡都是騙人的,spotify:episode:2SxG1UFe3RFqxA65sVTCfX,clickrow,unexpected-exit-while-paused,False,False,False,1707688503,False
2024-02-12T04:00:32Z,ios,14281,NZ,219.89.193.250,,,,,#2｜原生家庭如此的艱難，有些事情就不要拆穿～ ♪ ♪ ♪,童話裡都是騙人的,spotify:episode:2SxG1UFe3RFqxA65sVTCfX,appload,trackdone,False,False,False,1707710415,False
2024-02-12T04:00:37Z,ios,4885,NZ,219.89.193.250,,,,,龍年新春特輯｜「玉」見祥瑞，好運「龍」總來,宮說宮有理－國立故宮博物院 National Palace Museum,spotify:episode:4lRWdYbYUKeoOzFpYVhcBZ,trackdone,endplay,False,True,False,1707710433,False
2024-02-12T05:03:52Z,ios,3794199,NZ,122.56.198.187,,,,,#1｜只學一個叫『抄襲』，多學幾個叫『創意』～ ♪ ♪ ♪,童話裡都是騙人的,spotify:episode:2QhhdWJUTjNIqvXdp3nmps,clickrow,trackdone,False,False,False,1707710438,False
2024-02-12T06:12:23Z,ios,1728190,NZ,203.211.108.208,,,,,#18｜你就是問題所在 ♪,童話裡都是騙人的,spotify:episode:3ZveGFNjeiWG7WUpxCoDHg,trackdone,endplay,False,True,True,1707714232,False
2024-02-12T11:03:06Z,ios,483820,NZ,203.211.108.208,,,,,#時間愛樂01　《我的祖國Má vlast》第二章：伏塔瓦河Vltava,時間的女兒：八卦歷史,spotify:episode:3KK9jwWeIRqtGRCbZsIRqt,clickrow,trackdone,False,False,False,1707735302,False
2024-02-12T11:03:19Z,ios,1503,NZ,203.211.108.208,,,,,做什麼都賺錢：范蠡傳說【 🧨新春賀歲特輯 #2 】,童話裡都是騙人的,spotify:episode:7EHiA3kAAgti2mpDshzuii,trackdone,endplay,False,True,False,1707735786,False
2024-02-12T11:03:22Z,ios,2028,NZ,203.211.108.208,,,,,#14｜龜の頭之傳說 ♪,童話裡都是騙人的,spotify:episode:08MDXLOBHJi5bQvLxEBUWm,clickrow,trackdone,False,False,False,1707735800,False
2024-02-12T11:03:24Z,ios,1312,NZ,203.211.108.208,,,,,愚樂105｜劉芒租屋案結局大反轉 霉運是否劃下句點？Tia李毓芬再度揚名國際 IG追蹤人數將超周杰倫,愚樂百昏百,spotify:episode:7EqAAxOi4ibO41gHUStzwj,trackdone,trackdone,False,False,False,1707735803,False
2024-02-12T11:03:26Z,ios,1164,NZ,203.211.108.208,,,,,想死還要別人陪？見證魯道夫皇儲的廢柴養成最終章【梅耶林慘案（下）】,海獅說---生活裡的小世界史,spotify:episode:24thizIcQGbT7uhGZXfC22,trackdone,trackdone,False,False,False,1707735805,False
2024-02-12T11:03:42Z,ios,3201,NZ,203.211.108.208,,,,,#152人間廢物的作亂！集魯蛇之大成的納粹，流浪漢出身的元首：人魔希特勒｜不得不德意志11,時間的女兒：八卦歷史,spotify:episode:0pdMukjp3JZQeM2RYszjmB,trackdone,endplay,False,True,False,1707735807,False
2024-02-12T11:03:48Z,ios,4993,NZ,203.211.108.208,,,,,EP282｜「裸照案」嫌犯為逃死，法庭上大爆料！多年自殺後，竟又牽扯出多年懸案 | 李雅芳裸照勒贖案(下),我在案發現場,spotify:episode:2OcxhOM46L4m262ckHLczj,clickrow,trackdone,False,False,False,1707735823,False
2024-02-12T11:03:53Z,ios,3873,NZ,203.211.108.208,,,,,愚樂66｜理科太太諮商課程爭議不斷～美國汪小菲肯爺爭議言論再掀風波！,愚樂百昏百,spotify:episode:5OuQ6Vva3F80hCNUOdfs1T,trackdone,trackdone,False,False,False,1707735829,False
2024-02-12T11:03:56Z,ios,1782,NZ,203.211.108.208,,,,,#74｜只聽廣告情節，猜得出商品嗎？ ft. 只要有人聽就好 ♪,童話裡都是騙人的,spotify:episode:3yEDw3YRkTvsopMCeLK7RG,trackdone,endplay,False,True,False,1707735834,False
2024-02-12T11:04:01Z,ios,3756,NZ,203.211.108.208,,,,,Ep.68 新年快樂，金龍年（下）,迎任而解,spotify:episode:4iVgGYHDMSLkgYnXew7Jz0,trackdone,trackdone,False,False,False,1707735838,False
2024-02-12T11:04:04Z,ios,1995,NZ,203.211.108.208,,,,,EP28【靈魂樹洞】當創傷情緒重現時，該怎麼辦？,周慕姿讀靈魂腳本——那些人沒有說出口的傷,spotify:episode:6qSetDWHI3gFiBQxsQTDjM,trackdone,trackdone,False,False,False,1707735842,False
2024-02-12T11:04:07Z,ios,906,NZ,203.211.108.208,,,,,The KK Show - 241 唐綺陽,百靈果 News,spotify:episode:6H1xoKD4yVry3h7JOqSJ0l,trackdone,trackdone,False,False,False,1707735845,False
2024-02-12T11:04:10Z,ios,1741,NZ,203.211.108.208,,,,,EP55｜《華燈初上》技術指導 媽媽桑帶Eko體驗日式酒店！Sandra會是酒店小姐皇牌？跟客人上床直接沒工作！,驚奇玩起來 AmazingTalker Show,spotify:episode:1PYnp3tYHQPHxlk3TLwkNQ,trackdone,trackdone,False,False,False,1707735848,False
2024-02-12T11:04:14Z,ios,2913,NZ,203.211.108.208,,,,,EP298｜商人欠債尋短前赴紫南宮還發財金，土地公出手救信徒一命！新春拜廟小撇步與發財符咒大公開！ | 找鬼記者錯別字.下,我在案發現場,spotify:episode:7GKQQ4x8JgSEygYciHlYee,trackdone,trackdone,False,False,False,1707735850,False
2024-02-12T11:04:15Z,ios,1569,NZ,203.211.108.208,,,,,EP188 | 線人變情人！副所長為情棍棒暴打兩女致死 最終槍決伏法,阿善師鑑識實錄,spotify:episode:0dDDCjDNdeLJUJelF9KwZ3,trackdone,trackdone,False,False,False,1707735854,False
2024-02-12T11:04:18Z,ios,1441,NZ,203.211.108.208,,,,,S13 EP10｜新年新希望：願新的一年，不被快樂綁架！,違章女生lalaLand,spotify:episode:6qUMIxhuU3vwMWqpcLej43,trackdone,trackdone,False,False,False,1707735856,False
2024-02-12T11:04:20Z,ios,1207,NZ,203.211.108.208,,,,,【新春閒聊特輯】每到過年都要看叔叔玩龍根 Feat.Aries,射後不理 ＃爽就好了,spotify:episode:6gKP61q6kW0sCyNUFZxG0T,trackdone,trackdone,False,False,False,1707735859,False
2024-02-12T11:04:24Z,ios,2208,NZ,203.211.108.208,,,,,Jon有話說9：被害型、愛八卦「遇到這9種特質」要趕快遠離,就Jon蘿,spotify:episode:7eO4JSRgs4TF75MdqMcU6Z,trackdone,unexpected-exit-while-paused,False,False,False,1707735861,False
2024-02-12T19:29:45Z,ios,3464840,NZ,219.89.193.250,,,,,做什麼都賺錢：范蠡傳說【 🧨新春賀歲特輯 #2 】,童話裡都是騙人的,spotify:episode:7EHiA3kAAgti2mpDshzuii,clickrow,endplay,False,True,False,1707762706,False
2024-02-12T20:00:15Z,ios,1820514,NZ,219.89.193.250,,,,,#18｜你就是問題所在 ♪,童話裡都是騙人的,spotify:episode:3ZveGFNjeiWG7WUpxCoDHg,trackdone,endplay,False,True,True,1707766195,False
2024-02-13T06:06:37Z,ios,7627663,NZ,203.211.108.208,,,,,EP299｜小林村採訪到軍人異地救災　回鄉看滅村一句「爸！我回來了，拍謝！我去救別人，沒來救你！」超催淚 | 記者劉邠如的採訪故事與新春特輯QA,我在案發現場,spotify:episode:5IxH6DEcgWBkzMnEkxT333,clickrow,endplay,False,True,False,1707796687,False
2024-02-13T06:06:42Z,ios,975,NZ,203.211.108.208,,,,,#239｜世上有壞人，但你們不是：南機場生存指南 ♪,童話裡都是騙人的,spotify:episode:3vB523cD9FxTciBcs66VKP,trackdone,unexpected-exit-while-paused,False,False,False,1707804402,False
2024-02-13T10:46:51Z,ios,450,NZ,203.211.108.208,,,,,#16｜洗洗睡吧，夢裡什麼都有 ♪,童話裡都是騙人的,spotify:episode:0TnZbd9aKKK6EzMB1XB54m,clickrow,trackdone,False,False,False,1707821208,False
2024-02-13T10:46:56Z,ios,6506,NZ,203.211.108.208,,,,,#17｜近期最夯的故事～花木蘭＆國王與國王 ♪,童話裡都是騙人的,spotify:episode:3sLAjfzmxVcSHYwMYgLPqi,trackdone,endplay,False,True,False,1707821211,False
2024-02-13T10:47:01Z,ios,3287,NZ,203.211.108.208,,,,,#18｜你就是問題所在 ♪,童話裡都是騙人的,spotify:episode:3ZveGFNjeiWG7WUpxCoDHg,clickrow,trackdone,False,False,False,1707821217,False
2024-02-13T11:30:10Z,ios,2588596,NZ,203.211.108.208,,,,,#19｜回頭真的沒好事啦 ♪,童話裡都是騙人的,spotify:episode:52CyCsphEidwpnmAVX7fCk,trackdone,unexpected-exit-while-paused,False,False,False,1707821222,False
2024-02-13T18:41:06Z,ios,761527,NZ,203.211.108.208,,,,,#19｜回頭真的沒好事啦 ♪,童話裡都是騙人的,spotify:episode:52CyCsphEidwpnmAVX7fCk,appload,trackdone,False,False,False,1707848458,False
2024-02-13T20:01:45Z,ios,4756636,NZ,219.89.193.250,,,,,#20｜眼球中箭不要怕，吞下去就好 ♪,童話裡都是騙人的,spotify:episode:6QLkvsL7UNMwRcUcT0Bpnw,trackdone,trackdone,False,False,False,1707849667,False
2024-02-13T21:03:57Z,ios,3729293,NZ,219.89.193.250,,,,,#21｜鼠爸拉稀的鼠王物語 ♪,童話裡都是騙人的,spotify:episode:7cn8PCtRCkiY5kTny0G2zp,trackdone,trackdone,False,False,False,1707854506,False
2024-02-13T21:03:58Z,ios,636,NZ,219.89.193.250,,,,,#22｜時間不會讓你變好，只會讓你變老 ♪,童話裡都是騙人的,spotify:episode:2JR1OyhUc6pJlsKFEnOX3e,trackdone,unexpected-exit-while-paused,False,False,False,1707858238,False
2024-02-14T05:37:00Z,ios,5484566,NZ,203.211.75.241,,,,,親戚潛台詞：聊齋誌異之二商【 🧨新春賀歲特輯 #3 】,童話裡都是騙人的,spotify:episode:2y1oZfa1Fq3jFqMgIREyT4,clickrow,trackdone,False,False,False,1707883419,False
2024-02-14T05:37:36Z,ios,35617,NZ,203.211.75.241,,,,,【試聽版】【周慕姿讀犯罪腳本】EP09｜桶川跟蹤狂殺人案件：被殺了三次的女孩——在情感中「被拒絕」為何會引發殺機？,周慕姿讀靈魂腳本——那些人沒有說出口的傷,spotify:episode:0EFPTINAmCUYgFCNuxdUVY,trackdone,endplay,False,True,False,1707889020,False
2024-02-14T08:33:00Z,ios,1216516,NZ,203.211.75.241,,,,,情人節特輯：人生需要有樂子！不管是純愛寶堡還是迎神發財全部龍總來！,善嵐慶女,spotify:episode:5w1Qrd8En92ZF25vChajzM,clickrow,endplay,False,True,False,1707898096,False
2024-02-14T09:00:30Z,ios,1648825,NZ,203.211.75.241,,,,,#25｜拎某偷客兄？拎某ㄉ問題比較大吧（挖鼻） ♪,童話裡都是騙人的,spotify:episode:1IWKJpb2xMkAwx1qbuIztO,clickrow,unexpected-exit-while-paused,False,False,False,1707899581,False
2024-02-14T10:03:14Z,ios,226794,NZ,203.211.75.241,,,,,#25｜拎某偷客兄？拎某ㄉ問題比較大吧（挖鼻） ♪,童話裡都是騙人的,spotify:episode:1IWKJpb2xMkAwx1qbuIztO,appload,unexpected-exit-while-paused,False,False,False,1707904766,False
2024-02-14T20:04:44Z,ios,4799895,NZ,115.189.91.126,,,,,#22｜時間不會讓你變好，只會讓你變老 ♪,童話裡都是騙人的,spotify:episode:2JR1OyhUc6pJlsKFEnOX3e,clickrow,trackdone,False,False,False,1707936234,False
2024-02-14T20:24:49Z,ios,1182658,NZ,219.89.193.250,,,,,#10｜今晚，想來點暴食系屁話 ♪,童話裡都是騙人的,spotify:episode:6cIlfbRveE9cgs8AyjOt29,trackdone,unexpected-exit-while-paused,False,False,True,1707941085,False
2024-02-14T22:22:39Z,ios,1510249,NZ,219.89.193.250,,,,,#10｜今晚，想來點暴食系屁話 ♪,童話裡都是騙人的,spotify:episode:6cIlfbRveE9cgs8AyjOt29,appload,unexpected-exit-while-paused,False,False,False,1707947812,False
2024-02-15T00:24:46Z,ios,3112,NZ,219.89.193.250,,,,,#10｜今晚，想來點暴食系屁話 ♪,童話裡都是騙人的,spotify:episode:6cIlfbRveE9cgs8AyjOt29,appload,trackdone,False,False,False,1707956681,False
2024-02-15T00:25:21Z,ios,789,NZ,219.89.193.250,,,,,S5 第二集吧＿江湖在走，要會選酒！葡萄酒入門知道這些就無敵了,阿路八,spotify:episode:5ifbKzJdKyHxHNNAqYgg4C,trackdone,endplay,False,True,False,1707956687,False
2024-02-15T00:39:45Z,ios,863828,NZ,219.89.193.250,,,,,#17｜近期最夯的故事～花木蘭＆國王與國王 ♪,童話裡都是騙人的,spotify:episode:3sLAjfzmxVcSHYwMYgLPqi,clickrow,unexpected-exit-while-paused,False,False,False,1707956722,False
2024-02-15T03:20:59Z,ios,1485334,NZ,219.89.193.250,,,,,#29｜有炮可打快去打，莫待無炮用TENGA ♪,童話裡都是騙人的,spotify:episode:2Auo58jtkdos3tAJsDzpqy,clickrow,unexpected-exit-while-paused,False,False,False,1707965775,False
2024-02-15T04:47:47Z,ios,2719029,NZ,115.189.95.154,,,,,#29｜有炮可打快去打，莫待無炮用TENGA ♪,童話裡都是騙人的,spotify:episode:2Auo58jtkdos3tAJsDzpqy,appload,trackdone,False,False,False,1707969743,False
2024-02-15T06:14:34Z,ios,5141080,NZ,203.211.75.241,,,,,#28｜惡作劇式領導，重建團隊小默契 ♪,童話裡都是騙人的,spotify:episode:3XK930VZfpmtKe3skASbm0,trackdone,trackdone,False,False,True,1707972467,False
2024-02-15T08:05:36Z,ios,6660231,NZ,115.189.95.84,,,,,#26｜請賜我一個戀人，哪怕他是魔鬼 ♪,童話裡都是騙人的,spotify:episode:4krEYczo0zpm5yewJEkV7m,trackdone,trackdone,False,False,False,1707977675,False
2024-02-15T08:31:47Z,ios,1475760,NZ,115.189.95.84,,,,,小尾牙 ♪〖 童騙一點點 #28 〗,童話裡都是騙人的,spotify:episode:1cV504i35NwAqjoFUbwUgm,trackdone,trackdone,False,False,True,1707984337,False
2024-02-15T08:52:03Z,ios,1085236,NZ,203.211.75.241,,,,,S5 第二集吧＿江湖在走，要會選酒！葡萄酒入門知道這些就無敵了,阿路八,spotify:episode:5ifbKzJdKyHxHNNAqYgg4C,trackdone,unexpected-exit-while-paused,False,False,True,1707985907,False
2024-02-15T19:49:41Z,ios,2681953,NZ,219.89.193.250,,,,,#17｜近期最夯的故事～花木蘭＆國王與國王 ♪,童話裡都是騙人的,spotify:episode:3sLAjfzmxVcSHYwMYgLPqi,clickrow,trackdone,False,False,True,1708023899,False
2024-02-15T19:49:44Z,ios,1774,NZ,219.89.193.250,,,,,#25｜拎某偷客兄？拎某ㄉ問題比較大吧（挖鼻） ♪,童話裡都是騙人的,spotify:episode:1IWKJpb2xMkAwx1qbuIztO,trackdone,trackdone,False,False,True,1708026581,False
2024-02-15T20:36:21Z,ios,2798196,NZ,219.89.193.250,,,,,#34｜蛇蛇真是壞胚子 ♪,童話裡都是騙人的,spotify:episode:5aoWCbV5t9ewQa8opyZNQN,trackdone,endplay,False,True,True,1708026584,False
2024-02-15T20:41:57Z,ios,334088,NZ,219.89.193.250,,,,,S5 情人節18禁特輯吧＿「你有沒有高潮是我最在乎的事情」feat. 紅犀牛Jessie,阿路八,spotify:episode:08NNVkN0dEYYs4D6x4I8gF,trackdone,unexpected-exit-while-paused,False,False,False,1708029383,False
2024-02-15T22:52:51Z,ios,3666546,NZ,219.89.193.250,,,,,#49｜闔家收聽新年特輯～牌桌見人心 ♪,童話裡都是騙人的,spotify:episode:6pkImjI7CLAvFXedJRoGCo,clickrow,unexpected-exit-while-paused,False,False,True,1708033904,False
2024-02-16T00:23:22Z,ios,1580,NZ,219.89.193.250,,,,,#49｜闔家收聽新年特輯～牌桌見人心 ♪,童話裡都是騙人的,spotify:episode:6pkImjI7CLAvFXedJRoGCo,appload,trackdone,False,False,False,1708042998,False
2024-02-16T00:32:41Z,ios,558239,NZ,219.89.193.250,,,,,#48｜性騷擾很複雜，我的不舒服卻很純粹 ft.大姐 ♪,童話裡都是騙人的,spotify:episode:24PqeCVTMahII5myL66tzb,trackdone,unexpected-exit-while-paused,False,False,False,1708043003,False
2024-02-16T05:50:14Z,ios,6149169,NZ,115.189.95.182,,,,,#48｜性騷擾很複雜，我的不舒服卻很純粹 ft.大姐 ♪,童話裡都是騙人的,spotify:episode:24PqeCVTMahII5myL66tzb,appload,trackdone,False,False,False,1708056263,False
2024-02-16T07:43:42Z,ios,6721227,NZ,203.211.75.241,,,,,#47｜跟著壞榜樣學習 ♪,童話裡都是騙人的,spotify:episode:0hviYYk2HN8IoWaY1Zq3uR,trackdone,trackdone,False,False,False,1708062614,False
2024-02-16T07:54:10Z,ios,626584,NZ,203.211.75.241,,,,,#46｜避免衝突的屎尿話術 ♪,童話裡都是騙人的,spotify:episode:61WtZEmtW2diC9FvygaLoX,trackdone,unexpected-exit-while-paused,False,False,False,1708069423,False
2024-02-16T10:00:11Z,ios,118613,NZ,125.168.223.233,,,,,#46｜避免衝突的屎尿話術 ♪,童話裡都是騙人的,spotify:episode:61WtZEmtW2diC9FvygaLoX,appload,unexpected-exit-while-paused,False,False,False,1708077490,False
2024-02-17T05:25:27Z,ios,1656000,NZ,203.211.75.241,,,,,#57｜女扮男裝の亂亂愛 ♪,童話裡都是騙人的,spotify:episode:6TrxzvkDdJHarLBs0gDQ7q,clickrow,unexpected-exit-while-paused,False,False,False,1708145794,False
2024-02-17T06:42:18Z,ios,988078,NZ,115.189.92.5,,,,,#57｜女扮男裝の亂亂愛 ♪,童話裡都是騙人的,spotify:episode:6TrxzvkDdJHarLBs0gDQ7q,appload,endplay,False,True,False,1708148005,False
2024-02-18T19:56:29Z,ios,3839257,NZ,219.89.193.250,,,,,#53｜別人說的話隨便聽一聽  ♪,童話裡都是騙人的,spotify:episode:65jpYnaRpDYKaR3ZAGXq66,clickrow,endplay,False,True,False,1708282293,False
2024-02-18T21:50:30Z,ios,501318,NZ,219.89.193.250,,,,,#57｜女扮男裝の亂亂愛 ♪,童話裡都是騙人的,spotify:episode:6TrxzvkDdJHarLBs0gDQ7q,clickrow,unexpected-exit-while-paused,False,False,True,1708292524,False
2024-02-18T23:45:13Z,ios,441411,NZ,219.89.193.250,,,,,#45｜愛到深處才知自己多難搞 ♪,童話裡都是騙人的,spotify:episode:2AUva2naV0NRCMOdmVc8is,clickrow,unexpected-exit-while-paused,False,False,False,1708299423,False
2024-02-19T00:32:01Z,ios,1161508,NZ,219.89.193.250,,,,,#43｜你要的愛～會把我玩壞 ♪,童話裡都是騙人的,spotify:episode:3lQlMC9wKeBpkxeVZrEWgH,clickrow,unexpected-exit-while-paused,False,False,False,1708301560,False
2024-02-19T04:58:13Z,ios,4525477,NZ,122.56.232.75,,,,,#61｜創意如同便意，好好生活總會來 ♪,童話裡都是騙人的,spotify:episode:16UlD6jDrevUk3sIShtTMd,clickrow,trackdone,False,False,False,1708314167,False
2024-02-19T05:16:38Z,ios,1103537,NZ,203.211.75.241,,,,,#62｜談錢傷感情？不談又不行 ♪,童話裡都是騙人的,spotify:episode:3jJWfdZs0Ex9b57sbvrOfS,trackdone,unexpected-exit-while-paused,False,False,True,1708318694,False
2024-02-19T19:03:51Z,ios,916212,NZ,122.56.199.138,,,,,#246｜涼薄之人竟是我：醜女大翻身 ♪,童話裡都是騙人的,spotify:episode:7HOuHL89oSmYnXZuzAanGJ,clickrow,unexpected-exit-while-paused,False,False,False,1708368495,False
2024-02-19T19:39:47Z,ios,1071856,NZ,219.89.193.250,,,,,#246｜涼薄之人竟是我：醜女大翻身 ♪,童話裡都是騙人的,spotify:episode:7HOuHL89oSmYnXZuzAanGJ,appload,endplay,False,True,False,1708370514,False
2024-02-19T20:51:17Z,ios,1741,NZ,219.89.193.250,,,,,#155本真髮品╳西方第一蛇蠍美人！傻死或冤死？命喪無奈的雙面名女諜：瑪塔．哈里｜諜海戰記01,時間的女兒：八卦歷史,spotify:episode:2Rx6k2zJYusyCMeyu8FLQg,clickrow,unexpected-exit-while-paused,False,False,False,1708375875,False
