artist_name,genres
David Schultz,classify
RPM (Relaxing Piano Music),pianissimo
Flying Fingers,piano cover
KBFR,rap
Leonid Rose,edm
Leonid Rose,russian pop
The Kid LAROI,hip hop
JKING,pop
YNG Martyr,rap
Milwin,edm
Melanie Martinez,pop
Melanie Martinez,alt z
Sam Fischer,singer-songwriter pop
Sam Fischer,pop
Despotem,traprun
PnB Rock,hip hop
PnB Rock,rap
Jawsh 685,pop
Hooks,aussie drill
No Money Enterprise,hip hop
No Money Enterprise,aussie drill
ONEFOUR,hip hop
ONEFOUR,aussie drill
The 046,aussie drill
BENEE,pop
BENEE,alt z
Dominic Fike,indie
Dominic Fike,alternative rock
Don Toliver,rap
Sofía Reyes,latin pop
Sofía Reyes,pop
Eric Bellinger,r&b
Gemaine,r&b
Mala Rodríguez,rap
Mala Rodríguez,hip hop
Ladonsyl,rap
Zhang Yu Sheng,mandopop
StaySolidRocky,rap
Calboy,rap
Rich The Kid,hip hop
Rich The Kid,plugg
Rich The Kid,rap
BRELAND,black americana
Sleepy John,environmental
Miracle Tones,meditation
Miracle Tones,healing hz
Lil Yachty,hip hop
Lil Yachty,rap
Alex Sensation,reggae
Serhat Durmus,hip hop
阿冗,mandopop
Hotboii,rap
Hotboii,florida drill
Moneybagg Yo,hip hop
Moneybagg Yo,rap
Takagi & Ketra,pop
Takagi & Ketra,hip hop
Trey Songz,hip hop
Trey Songz,r&b
Trey Songz,urban contemporary
Trey Songz,pop
Mike Posner,pop
Mike Posner,rap
Hot Chelle Rae,pop
Hot Chelle Rae,post-pop
Hot Chelle Rae,rock
Bow Wow,hip hop
Bow Wow,hip pop
Bow Wow,r&b
Bow Wow,rap
Bow Wow,urban contemporary
Bow Wow,pop
Big Time Rush,pop
Big Time Rush,post-pop
Big Time Rush,boy band
Plies,hip hop
Plies,rap
Travis Porter,futuristic swag
Travis Porter,hip hop
Travis Porter,rap
Young Money,hip hop
Young Money,rap
Baby Bash,hip hop
Baby Bash,rap
Baby Bash,urban contemporary
Omarion,hip hop
Omarion,hip pop
Omarion,r&b
Omarion,rap
Omarion,urban contemporary
Omarion,pop
Olivia O'Brien,pop
Olivia O'Brien,alt z
New Boyz,rap
SoMo,pop
SoMo,r&b
The Pussycat Dolls,girl group
The Pussycat Dolls,pop
Fetty Wap,hip hop
Fetty Wap,rap
Natasha Bedingfield,pop
Natasha Bedingfield,post-pop
Tainy,hip hop
Tainy,reggae
Tainy,urbano latino
Tainy,pop
Sech,hip hop
Sech,reggae
Sech,urbano latino
Sech,pop
Party Favor,edm
Party Favor,hip hop
David Archuleta,lds youth
David Archuleta,post-pop
David Archuleta,idol
Jessie J,pop
Stevie Hoang,pop
The Saturdays,girl group
The Saturdays,post-pop
The Saturdays,talent show
The Saturdays,pop
Gavin DeGraw,rock
Gavin DeGraw,neo mellow
Cody Simpson,pop
Cody Simpson,post-pop
Pika Chiu,mandopop
宋冬野,chinese minyao
宋冬野,indie
梦然,mandopop
Jony J,hip hop
G22,hip hop
婁峻碩,mandopop
婁峻碩,hip hop
David Lui,mandopop
David Lui,cantopop
The Neighbourhood,pop
The Neighbourhood,rock
JS,mandopop
Cindy Yen,mandopop
許慧欣,mandopop
蔡黃汝,mandopop
張芸京,mandopop
李千娜,mandopop
Selina,mandopop
Selina,r&b
Sweety,mandopop
許紹洋,mandopop
Fang Wu,mandopop
Niko Sun,mandopop
Princess Ai,mandopop
万能青年旅店,indie
告五人,indie
告五人,mandopop
EggPlantEgg,indie
EggPlantEgg,mandopop
艾薇,mandopop
Yo Lee,mandopop
Chih Siou,indie
Chih Siou,taiwan singer-songwriter
Chih Siou,mandopop
颜人中,taiwan singer-songwriter
Yuki Hsu,mandopop
Lollipop F,mandopop
殷悅,mandopop
Maggie Chiang,mandopop
Alan Kuo,mandopop
Jerry Yan,mandopop
陶晶瑩,mandopop
Amber An,mandopop
Internet Money,hip hop
Internet Money,rap
Zoe Wees,pop
Angèle,pop
Angèle,variete francaise
The Starlings,pop
twocolors,edm
twocolors,pop
Hooverphonic,electronica
Hooverphonic,trip hop
Hooverphonic,downtempo
IBE,belgian singer-songwriter
主唱,swahili gospel
Luis Fonsi,pop
Zooey Wonder,indie
Zooey Wonder,mandopop
Tank,mandopop
Drax Project,pop
TEEKS,pop
Russ Millions,uk drill
Russ Millions,melodic drill
Olivia Rodrigo,pop
Kings,indie
Kings,melancholia
AJR,indie
LLusion,lo-fi beats
Julia Michaels,pop
Andi,alt z
salem ilese,indie
salem ilese,alt z
Glades,indie
Glades,pop
Maia Wright,vocal trance
Thomston,indie
Thomston,pop
ROSÉ,k-pop
Rina Sawayama,escape room
Rina Sawayama,indie
Rina Sawayama,pop
carolesdaughter,alt z
Elton John,mellow gold
Elton John,rock
鄭容和,k-pop
Wolfgang Amadeus Mozart,classical era
Wolfgang Amadeus Mozart,classical
Johann Sebastian Bach,classical
Johann Sebastian Bach,early music
Johann Sebastian Bach,german baroque
Johann Sebastian Bach,baroque
George Frideric Handel,classical
George Frideric Handel,early music
George Frideric Handel,english baroque
George Frideric Handel,german baroque
George Frideric Handel,baroque
小男孩樂團,indie
小男孩樂團,mandopop
Soo Wincci,mandopop
Soo Wincci,hip hop
潘裕文,mandopop
GJ,mandopop
GJ,r&b
Amber Kuo,mandopop
Aaron Yan,mandopop
魏嘉瑩 Arrow Wei,mandopop
元衛覺醒,mandopop
Dawen Wang,mandopop
Jane Huang,mandopop
蘇慧倫,mandopop
Ben Wu,mandopop
Miu Chu,mandopop
ALEX CHOU,r&b
Da Zhuang,mandopop
崔子格;楊培安,chinese drama ost
皮卡丘多多,mandopop
Julia Peng,mandopop
Julia Peng,chinese drama ost
Abin Fang,mandopop
Phil Chang,mandopop
Jess Lee,mandopop
Shadya Lan,mandopop
Z-Chen,mandopop
Z-Chen,r&b
Magic Power,mandopop
Cheer Chen,mandopop
Evangeline Wong,mandopop
Cosmos People,mandopop
Anne-Marie,pop
Why Don't We,pop
Why Don't We,boy band
Bebe Rexha,pop
Ludwig van Beethoven,classical era
Ludwig van Beethoven,early romantic era
Ludwig van Beethoven,german romanticism
Ludwig van Beethoven,classical
Johannes Brahms,german romanticism
Johannes Brahms,late romantic era
Johannes Brahms,classical
Antonín Dvořák,czech classical
Antonín Dvořák,late romantic era
Antonín Dvořák,classical
Jacques Ibert,impressionism
Jacques Ibert,early modern classical
Carl Maria von Weber,classical era
Carl Maria von Weber,early modern classical
Carl Maria von Weber,early romantic era
Carl Maria von Weber,german romanticism
Carl Maria von Weber,classical
Johann Nepomuk Hummel,early romantic era
Johann Nepomuk Hummel,classical era
Dmitri Shostakovich,compositional ambient
Dmitri Shostakovich,russian modern classical
Dmitri Shostakovich,classical
Claude Debussy,impressionism
Claude Debussy,post-romantic era
Claude Debussy,classical
Erik Satie,early avant garde
Erik Satie,early modern classical
Erik Satie,impressionism
Erik Satie,post-romantic era
Erik Satie,classical
Joep Beving,neo-classical
Joep Beving,compositional ambient
Maria Theresia von Paradis,classical era
Camille Saint-Saëns,french romanticism
Camille Saint-Saëns,late romantic era
Camille Saint-Saëns,classical
Charles Gounod,french opera
Charles Gounod,french romanticism
Charles Gounod,late romantic era
Charles Gounod,classical
Ennio Morricone,italian soundtrack
Ennio Morricone,orchestral soundtrack
Ennio Morricone,vintage italian soundtrack
Ennio Morricone,classic soundtrack
Joseph Haydn,classical era
Joseph Haydn,classical
John Williams,soundtrack
John Williams,orchestral soundtrack
Gabriel Fauré,post-romantic era
Gabriel Fauré,classical
Yo-Yo Ma,classical cello
Yo-Yo Ma,classical performance
Yo-Yo Ma,chamber ensemble
Antonio Vivaldi,classical
Antonio Vivaldi,early music
Antonio Vivaldi,italian baroque
Antonio Vivaldi,baroque
Edward Elgar,classical
Edward Elgar,late romantic era
Edward Elgar,victorian britain
Edward Elgar,british modern classical
Jules Massenet,french opera
Jules Massenet,french romanticism
Jules Massenet,post-romantic era
Jules Massenet,classical
Richard Rodgers,tin pan alley
Richard Rodgers,broadway
Giuseppe Tartini,classical
Giuseppe Tartini,italian baroque
Giuseppe Tartini,baroque
César Franck,french romanticism
César Franck,late romantic era
César Franck,classical
Pyotr Ilyich Tchaikovsky,late romantic era
Pyotr Ilyich Tchaikovsky,russian romanticism
Pyotr Ilyich Tchaikovsky,classical
Nikolai Rimsky-Korsakov,classical
Nikolai Rimsky-Korsakov,early modern classical
Nikolai Rimsky-Korsakov,late romantic era
Nikolai Rimsky-Korsakov,russian romanticism
Nikolai Rimsky-Korsakov,avant-garde
Pablo de Sarasate,late romantic era
Pablo de Sarasate,spanish classical
Pablo de Sarasate,violin
Pablo de Sarasate,classical
Manuel de Falla,early modern classical
Manuel de Falla,impressionism
Manuel de Falla,neoclassicism
Manuel de Falla,post-romantic era
Manuel de Falla,spanish classical
Manuel de Falla,classical
Fritz Kreisler,post-romantic era
Fritz Kreisler,violin
Fritz Kreisler,classical
George Gershwin,classical
George Gershwin,early modern classical
George Gershwin,tin pan alley
George Gershwin,american modern classical
Felix Mendelssohn,early romantic era
Felix Mendelssohn,german romanticism
Felix Mendelssohn,classical
Franz Schubert,classical era
Franz Schubert,early romantic era
Franz Schubert,classical
Frédéric Chopin,early romantic era
Frédéric Chopin,polish classical
Frédéric Chopin,classical
Kezia Amelia,pop
Robert Mendoza,classify
Jeremy Green,pop
Tom Petty and the Heartbreakers,mellow gold
Tom Petty and the Heartbreakers,rock
Tom Petty and the Heartbreakers,singer-songwriter
Bob Dylan,folk
Bob Dylan,rock
Bob Dylan,singer-songwriter
Dizzy Dizzo,hip hop
Marz23,mandopop
Marz23,hip hop
WONHO,k-pop
R-chord,mandopop
Phil Lam,cantopop
玖壹壹,mandopop
玖壹壹,hip hop
Juno Mak,cantopop
Fan Yi Chen,mandopop
理想混蛋,indie
理想混蛋,mandopop
Adam Cheng,mandopop
Adam Cheng,cantopop
許昊珂,chinese soundtrack
Gentle Bones,mandopop
WONFU,indie
WONFU,mandopop
WONFU,lo star
Naiwen Yang,mandopop
Katncandix2,mandopop
Mavis Fan,mandopop
Mavis Fan,indie
Wu Bai,mandopop
陳建年,indie
陳建年,taiwan singer-songwriter
陳建年,taiwanese indigenous music
陳建年,mandopop
Matzka,mandopop
Matzka,taiwanese indigenous music
Matzka,reggae
Soft Lipa,mandopop
Soft Lipa,hip hop
Deserts Chang,indie
Deserts Chang,taiwan singer-songwriter
Deserts Chang,mandopop
Fire EX.,indie
Fire EX.,taiwan punk
Fire EX.,mandopop
那我懂你意思了,indie
Misi Ke,indie
Misi Ke,taiwan singer-songwriter
Flesh Juicer,mandopop
Flesh Juicer,taiwan metal
Flesh Juicer,chinese metalcore
魚丁糸,indie
Miss Ko,hip hop
SS501,k-pop
张远,mandopop
鄧福如 AFÜ,mandopop
OHMYMEITING,mandopop
守夜人,indie
守夜人,mandopop
A Si,indie
A Si,mandopop
A Si,chinese minyao
信樂團,mandopop
Whyte,mandopop
Julia Wu,mandopop
9m88,mandopop
9m88,r&b
Anni Hung,mandopop
Carpenters,mellow gold
Carpenters,rock
Carpenters,adult standards
路嘉欣,mandopop
Sigrid,pop
ABBA,pop
蔡詩蕓,mandopop
Enno Cheng,indie
Enno Cheng,taiwan singer-songwriter
Enno Cheng,mandopop
Backstreet Boys,pop
Backstreet Boys,boy band
深白色二人組,mandopop
Meeia Foo,mandopop
張玉華,mandopop
陳建騏,chinese soundtrack
Paraskevas Grekis,bouzouki
Moods,indie
Moods,chillhop
Queen Wei,mandopop
方雅賢,mandopop
櫻桃幫,indie
櫻桃幫,mandopop
小球(莊鵑瑛),mandopop
Soler,mandopop
廖文強,indie
廖文強,mandopop
慢慢說,mandopop
Anniedora,indie
趙之璧,mandopop
亦帆,mandopop
ERIKA,mandopop
張簡君偉,taiwan singer-songwriter
邵雨薇,mandopop
Ruth Kueo,mandopop
Denise Ho,indie
Denise Ho,cantopop
林嘉欣,cantopop
The Sam Willows,mandopop
FS (Fuying & Sam),mandopop
911,mandopop
911,hip hop
Pei-Yu Hung,mandopop
Before You Exit,pop
Union J,post-pop
Union J,talent show
Union J,boy band
Sam Tsui,pop
Sam Tsui,post-pop
Alex Goot,pop
逃跑计划EscapePlan,indie
Anna Kendrick,movie tunes
Anna Kendrick,hollywood
毛阿敏,mandopop
桑布伊,taiwanese indigenous music
Jody Chiang,mandopop
Jody Chiang,hokkien pop
王建傑,hokkien pop
余佩真,mandopop
余佩真,indie
宇珩,mandopop
HUSH,indie
HUSH,taiwan singer-songwriter
HUSH,mandopop
Buddha Jump,indie
胡家誠,taiwan singer-songwriter
七朵组合,mandopop
Hao Yun,chinese singer-songwriter
Hao Yun,chinese minyao
有感覺,mandopop
Hu Ge,mandopop
侯湘婷,mandopop
刘珂矣,mandopop
後弦,mandopop
花兒樂隊,chinese punk
Shadia,pop
回音哥,mandopop
牛奶@咖啡,indie
好妹妹,chinese minyao
展翼(ZAYIN),mandopop
洛客班,mandopop
許莉潔,mandopop
李心潔,mandopop
汪佩蓉,taiwan singer-songwriter
羅文裕,taiwan singer-songwriter
羅文裕,hokkien pop
林俊呈,mandopop
Chris Lee Artiste,mandopop
陳柯宇,mandopop
陳柯宇,chinese singer-songwriter
棉子,mandopop
PiA,mandopop
Billie Holiday,harlem renaissance
Billie Holiday,jazz
Billie Holiday,soul
Billie Holiday,swing
Billie Holiday,torch song
Billie Holiday,adult standards
硬糖少女303,mandopop
W.M.L,mandopop
W.M.L,hip hop
理想混蛋 雞丁,indie
理想混蛋 雞丁,mandopop
Crispy脆樂團,indie
Crispy脆樂團,mandopop
Jocelyn 9.4.0,r&b
Sandee Chan,indie
Sandee Chan,mandopop
Sandee Chan,taiwan singer-songwriter
南方二重唱,taiwan campus folk
南方二重唱,mandopop
赖冰霞,mandopop
謝雷,mandopop
方瑞娥,mandopop
Feng Ze,singaporean singer-songwriter
Feng Ze,mandopop
Jeryl Lee,mandopop
叶炫清,mandopop
叶炫清,chinese drama ost
賴慈泓,mandopop
南瓜妮歌迷俱樂部,rock
南瓜妮歌迷俱樂部,indie
蜜雪薇琪,mandopop
輕鬆玩樂團,mandopop
接個吻,mandopop
郭顶,taiwan singer-songwriter
郭顶,indie
A-Sun,taiwan singer-songwriter
焦邁奇,mandopop
焦邁奇,chinese singer-songwriter
戴廷翰,taiwan graduation song
Our Shame,indie
同恩,mandopop
柯智棠,indie
柯智棠,taiwan singer-songwriter
柯智棠,mandopop
en,mandopop
刘人语,chinese singer-songwriter
刘人语,chinese drama ost
葉炫清,mandopop
葉炫清,chinese drama ost
趙英俊,chinese singer-songwriter
泗泾,not found
曾咏欣,chinese drama ost
那英,mandopop
Chyi Yu,mandopop
Chyi Yu,fo jing
Jane Zhang,mandopop
Jin Hai Xin,chinese singer-songwriter
Good Band,mandopop
Mixer,indie
Mixer,mandopop
The Life Journey,indie
joysaaaa,mandopop
Daven Wu,mandopop
蒋小呢,mandopop
蒋小呢,chinese rap
MC 張天賦,cantopop
LBI利比,mandopop
程响,mandopop
隊長,mandopop
KeyKey,mandopop
space x,mandopop
李玉璽,mandopop
BLACKPINK,pop
BLACKPINK,k-pop
安溥,mandopop
安溥,indie
壞特 ?te,mandopop
The Chairs,mandopop
The Chairs,indie
冰球樂團,mandopop
詹雯婷,taiwan singer-songwriter
米莎,taiwan instrumental
米莎,hokkien pop
Red Velvet,k-pop
鄭興,mandopop
瑞瑪席丹Rima Zeidan,mandopop
Quarterback,indie
Quarterback,mandopop
Sharon Kwan,mandopop
Company - Into the Woods (Motion Picture Cast),movie tunes
Johnny Depp,hollywood
Stephen Sondheim,broadway
Emily Blunt,movie tunes
Emily Blunt,hollywood
Lilla Crawford,movie tunes
Daniel Huttlestone,show tunes
Daniel Huttlestone,hollywood
Bernadette Peters,hollywood
Bernadette Peters,show tunes
Bernadette Peters,vintage broadway
Bernadette Peters,broadway
Chip Zien,broadway
Gavin Creel,soundtrack
Gavin Creel,british soundtrack
Cole Thompson,show tunes
Cole Thompson,broadway
Sara Bareilles,lilith
Sara Bareilles,neo mellow
Sara Bareilles,post-pop
Sara Bareilles,rock
Sara Bareilles,pop
Julia Lester,movie tunes
Aaron Tveit,hollywood
Aaron Tveit,show tunes
Aaron Tveit,broadway
Andrew Lloyd Webber,west end
Andrew Lloyd Webber,broadway
Chris Pine,movie tunes
Meryl Streep,show tunes
Meryl Streep,hollywood
Luciano Pavarotti,classical tenor
Luciano Pavarotti,italian tenor
Luciano Pavarotti,opera
Luciano Pavarotti,pop
Luciano Pavarotti,canzone napoletana
林祥園,chinese folk
Imogen Heap,pop
Amanda Seyfried,hollywood
Keira Knightley,hollywood
依錚依靜,indie
川島茉樹代Makiyo,mandopop
阿桑,mandopop
湯薇恩,xinyao
湯薇恩,mandopop
Tauren Wells,christian music
Tauren Wells,rock
Tauren Wells,ccm
Glass Animals,indie
Glass Animals,pop
Glass Animals,rock
Pong Nan,cantopop
Charmaine Fong,cantopop
Matt Lv,r&b
唐貓 SUGARCAT,mandopop
June Pan,mandopop
Haezee,r&b
顧媚,mandopop
Kyu Sakamoto,enka
Johnny Ip,mandopop
Johnny Ip,cantopop
Doris Day,easy listening
Doris Day,jazz
Doris Day,lounge
Doris Day,adult standards
Andy Hui,mandopop
Andy Hui,cantopop
E-Jun Lee,mandopop
许飞,chinese singer-songwriter
Byejack,cantopop
Cast Of Rent,hollywood
Stephen Schwartz,show tunes
Stephen Schwartz,broadway
Patti LuPone,hollywood
Patti LuPone,show tunes
Patti LuPone,broadway
Sasha Lazard,pop
Adam Pascal,hollywood
Adam Pascal,show tunes
Adam Pascal,broadway
Glenn Close,movie tunes
Original Broadway Cast of Hamilton,show tunes
Original Broadway Cast of Hamilton,broadway
Les Misérables Cast,hollywood
Susan Egan,movie tunes
Jodi Benson,movie tunes
Lea Salonga,tagalog worship
Lea Salonga,movie tunes
Donny Osmond,pop
98º,boy band
Jerry Goldsmith,orchestral soundtrack
Jerry Goldsmith,soundtrack
Jerry Goldsmith,classic soundtrack
Christina Aguilera,pop
Savage Garden,pop
Savage Garden,rock
Savage Garden,boy band
Evan Rachel Wood,movie tunes
Evan Rachel Wood,hollywood
Idina Menzel,movie tunes
Idina Menzel,show tunes
Idina Menzel,hollywood
Alan Menken,movie tunes
Alan Menken,orchestral soundtrack
Alan Menken,broadway
Jason Weaver,movie tunes
Auli'i Cravalho,movie tunes
Brad Kane,movie tunes
Lillias White,movie tunes
Craig Armstrong,orchestral soundtrack
Craig Armstrong,soundtrack
Craig Armstrong,british soundtrack
Kristen Bell,movie tunes
Paige O'Hara,movie tunes
Ryan,hip hop
Roger Bart,movie tunes
Mandy Moore,hollywood
Mandy Moore,neo mellow
Mandy Moore,post-pop
Mandy Moore,pop
Disney Peaceful Piano,piano cover
Against The Current,pixie
Against The Current,pop
The Freshman,mandopop
Noah Kahan,singer-songwriter pop
Noah Kahan,indie
Cordae,hip hop
Cordae,rap
XXXTENTACION,hip hop
XXXTENTACION,rap
Macklemore,rap
Macklemore,hip hop
Jeremy Zucker,pop
Jeremy Zucker,alt z
Dean Lewis,pop
88rising,hip hop
JAY-Z,hip hop
JAY-Z,rap
Joji,pop
Chri$tian Gate$,singer-songwriter pop
Chri$tian Gate$,rap
6LACK,pop
6LACK,k-pop
Ski Mask The Slump God,hip hop
Ski Mask The Slump God,rap
Joey Bada$$,rap
Joey Bada$$,hip hop
Dreamville,rap
Dreamville,hip hop
charlieonnafriday,singer-songwriter pop
J. Cole,rap
J. Cole,hip hop
Nicky Youre,singer-songwriter pop
Miguel,urban contemporary
Miguel,r&b
Mura Masa,escape room
Mura Masa,indie
Mura Masa,pop
Mura Masa,vapor soul
benny blanco,pop
Sleepy Hallow,rap
Sleepy Hallow,brooklyn drill
Ryan Mack,singer-songwriter pop
Ryan Mack,pop
bbno$,hip hop
bbno$,rap
Connor Price,singer-songwriter pop
iamnotshane,singer-songwriter pop
Saint Chaos,r&b
Saint Chaos,bossbeat
Stellar,pop
Jake Daniels,r&b
Yung Gravy,rap
Yung Gravy,hip hop
Confetti,pop
Chloe Adams,alt z
Lin-Manuel Miranda,show tunes
Lin-Manuel Miranda,broadway
Ilan Eshkeri,orchestral soundtrack
Ilan Eshkeri,soundtrack
Ilan Eshkeri,british soundtrack
Thomas Newman,soundtrack
Thomas Newman,orchestral soundtrack
Flo Rida,hip hop
Flo Rida,pop
Flo Rida,rap
Boyz II Men,new jack swing
Boyz II Men,r&b
Boyz II Men,urban contemporary
Boyz II Men,boy band
JoJo,pop
JoJo,post-pop
Kelly Rowland,hip hop
Kelly Rowland,hip pop
Kelly Rowland,r&b
Kelly Rowland,urban contemporary
Kelly Rowland,pop
112,hip hop
112,hip pop
112,r&b
112,urban contemporary
112,boy band
Naughty By Nature,rap
Naughty By Nature,hip hop
Bob Marley & The Wailers,reggae
Journey,mellow gold
Journey,rock
Billy Joel,mellow gold
Billy Joel,rock
Billy Joel,singer-songwriter
Fleetwood Mac,rock
Billy Ocean,mellow gold
Billy Ocean,new romantic
Billy Ocean,pop
Billy Ocean,rock
Billy Ocean,disco
Kenny Loggins,mellow gold
Kenny Loggins,pop
Kenny Loggins,rock
Kenny Loggins,singer-songwriter
"Earth, Wind & Fire",funk
"Earth, Wind & Fire",jazz
"Earth, Wind & Fire",motown
"Earth, Wind & Fire",soul
"Earth, Wind & Fire",disco
Bon Jovi,rock
Bon Jovi,glam metal
Van Halen,rock
The Wailers,ska
The Wailers,reggae
Danny Wilson,pop
Danny Wilson,scottish new wave
Bette Midler,pop
Bette Midler,rock
Bette Midler,adult standards
Robin Thicke,neo soul
Robin Thicke,r&b
Robin Thicke,rap
Robin Thicke,urban contemporary
Robin Thicke,pop
L.A.B.,reggae
Dolly Parton,country
Dolly Parton,country dawn
Dolly Parton,classic pop
Timbaland,pop
Timbaland,rap
Harold Faltermeyer,pop
Harold Faltermeyer,synthesizer
Harold Faltermeyer,german soundtrack
Bob Marley,reggae
Tapper Zukie,old school dancehall
Tapper Zukie,reggae
Tapper Zukie,rocksteady
Tapper Zukie,dub
Skip Marley,reggae
Zach Bryan,classic oklahoma country
Timmy Trumpet,big room
Timmy Trumpet,melbourne bounce
Timmy Trumpet,melbourne bounce international
Timmy Trumpet,pop
Timmy Trumpet,australian dance
Lil Wayne,hip hop
Lil Wayne,rap
Muse,permanent wave
Muse,rock
Muse,alternative rock
Galantis,edm
Galantis,pop
Gryffin,edm
Gryffin,pop
Travie McCoy,rap
K-391,nordic edm
K-391,edm
Rudimental,uk dance
Rudimental,uk funky
Rudimental,pop
Twenty One Pilots,indie
Twenty One Pilots,pop
Twenty One Pilots,rock
Paramore,pixie
Paramore,pop
Paramore,rock
Morgan Wallen,contemporary country
FIFTY FIFTY,k-pop
Mumford & Sons,neo mellow
Mumford & Sons,rock
Mumford & Sons,stomp and holler
Mumford & Sons,uk americana
Mumford & Sons,modern rock
Libianca,afrobeats
Lana Del Rey,pop
Logic,rap
Logic,hip hop
Jacob Vallen,melbourne bounce international
Lily Allen,neo mellow
Lily Allen,pop
David Kushner,singer-songwriter pop
David Kushner,gen z singer-songwriter
Toploader,rock
Red Hot Chili Peppers,funk metal
Red Hot Chili Peppers,permanent wave
Red Hot Chili Peppers,rock
Red Hot Chili Peppers,alternative rock
DJ Paul,crunk
DJ Paul,hip hop
DJ Paul,rap
DJ Paul,bounce
JVKE,indie
JVKE,singer-songwriter pop
Justina Valentine,hip hop
Coi Leray,hip hop
Coi Leray,rap
Lindasson,hip hop
Chris Webby,indie
Blackillac,hip hop
Paul Russell,r&b
Echosmith,indie
Echosmith,pop
Portugal. The Man,indie
Portugal. The Man,rock
Vanessa Carlton,neo mellow
Vanessa Carlton,post-pop
Vanessa Carlton,rock
Vanessa Carlton,lilith
A!MS,hip hop
Aaliyah,hip pop
Aaliyah,pop
Aaliyah,r&b
Aaliyah,urban contemporary
*NSYNC,pop
*NSYNC,boy band
NewJeans,k-pop
James Blunt,neo mellow
CeeLo Green,rap
CeeLo Green,hip hop
Flight,rap
Millyz,hip hop
Gwen Stefani,pop
d4vd,r&b
d4vd,pop
Rema,pop
Rema,afrobeats
Jacob Tillberg,meme
Leona Lewis,pop
Leona Lewis,talent show
Leona Lewis,british soul
Cian Ducrot,singer-songwriter pop
Cian Ducrot,pop
Nico Santos,pop
Lena,k-pop
AFROJACK,edm
AFROJACK,pop
AFROJACK,big room
Gestört aber GeiL,pop
Gestört aber GeiL,german dance
Makar,hip hop
Armani White,hip hop
James Hype,deep groove edm
James Hype,edm
James Hype,uk dance
James Hype,pop
Restricted,edm
ILIRA,pop
Florentina,hip hop
Florentina,pop
Florentina,frauenrap
Tom Santa,stutter edm
Ghost,metal
Ghost,rock
ACRAZE,edm
ACRAZE,pop
Swedish House Mafia,edm
Swedish House Mafia,pop
BoyWithUke,rap
Michael Schulte,talentschau
Michael Schulte,pop
Sabrina Carpenter,pop
Laurell,pop
Sofia Carson,pop
A1 x J1,melodic drill
A1 x J1,r&drill
A1 x J1,chill drill
TALK,singer-songwriter pop
THE ANXIETY,pop
NEIKED,pop
Sam Fender,indie
Sam Fender,rock
Sophie and the Giants,indie
Elbow,pop
Eddie Vedder,grunge
Eddie Vedder,permanent wave
Eddie Vedder,rock
Nathaniel Rateliff & The Night Sweats,new americana
Nathaniel Rateliff & The Night Sweats,rock
Nathaniel Rateliff & The Night Sweats,stomp and holler
Nathaniel Rateliff & The Night Sweats,indie
WizTheMc,rap
WizTheMc,r&b
Clara Mae,pop
Clara Mae,alt z
The National,indie
The National,rock
The National,pop
KAWALA,pop
Holly Humberstone,indie
Holly Humberstone,pop
Holly Humberstone,alt z
Baby Queen,pop
Lost Frequencies,edm
Lost Frequencies,pop
Calum Scott,pop
KCee,pop
KCee,afrobeats
Sophie Ellis-Bextor,pop
The Killers,permanent wave
The Killers,rock
The Killers,alternative rock
TLC,girl group
TLC,hip hop
TLC,hip pop
TLC,pop
TLC,r&b
TLC,urban contemporary
Nelly Furtado,pop
Nelly Furtado,canadian latin
Outkast,hip hop
Outkast,rap
Frank Ocean,neo soul
Frank Ocean,lgbtq+ hip hop
blink-182,pop
blink-182,punk
blink-182,rock
blink-182,socal pop
blink-182,alternative metal
Macklemore & Ryan Lewis,rap
Macklemore & Ryan Lewis,hip hop
Axwell /\ Ingrosso,edm
Axwell /\ Ingrosso,pop
Benson Boone,singer-songwriter pop
Loreen,pop
Alesso,edm
Alesso,pop
Myles Smith,singer-songwriter pop
Inner Circle,reggae
Sublime,reggae
Sublime,ska mexicano
Sublime,ska punk
Sublime,rap
Nadia Ali,vocal trance
Zac Brown Band,country
Zac Brown Band,country road
Zac Brown Band,rock
Zac Brown Band,contemporary country
Otto Knows,edm
Otto Knows,pop
Kim Kwang Seok,k-pop
Kim Kwang Seok,korean singer-songwriter
Jike Junyi,mandopop
Supper Moment,cantopop
JC 陳詠桐,mandopop
JC 陳詠桐,cantopop
CHANYEOL,k-pop
ToNick,cantopop
Nathan Hartono,mandopop
Wang Jun Qi,mandopop
Hubert Wu,cantopop
蔡恩雨 Priscilla Abby,mandopop
NICKTHEREAL,mandopop
NICKTHEREAL,hip hop
Laura Fygi,contemporary jazz
電視原聲帶,chinese soundtrack
Richie Jen,mandopop
Chyi Chin,taiwan campus folk
Chyi Chin,mandopop
李尤,chinese audiophile
SKY WU,mandopop
劉紫玲,chinese audiophile
Chiang Yu-Heng,mandopop
林慧萍,mandopop
Josh Groban,pop
Celtic Woman,pop
Celtic Woman,celtic
Il Divo,pop
Enya,gregorian dance
Enya,pop
Enya,celtic
Ronan Keating,talent show
Ronan Keating,pop
Grady Guan,mandopop
Grady Guan,chinese singer-songwriter
William So,mandopop
William So,cantopop
Sally Yeh,mandopop
Sally Yeh,cantopop
陳蘭麗,taiwan campus folk
陳蘭麗,mandopop
Grace Chang,mandopop
Daniel Lo,mandopop
